@relation i10
@attribute i1 real
@attribute i2 real
@attribute i3 real
@attribute i4 real
@attribute i5 real
@attribute i6 real
@attribute i7 real
@attribute i8 real
@attribute i9 real
@attribute i10 real
@attribute class {-1,100,101,200,201,300,301,302,401,501,601,701}
@data
443.61078,840.509287,959.471593,328.275487,864.580006,93.489368,24.88707,3.274314,54.941746,95.02078,501
463.062916,844.752113,284.258485,335.042778,864.368244,21.517637,26.239472,1.661824,40.873697,4.442337,501
466.104501,845.569287,520.06982,340.256273,886.572263,19.515385,34.358624,23.979629,19.279694,87.476606,501
438.86581,855.106478,457.271292,324.370467,856.996486,56.572444,85.11099,93.730951,34.539338,0.731866,501
441.734222,853.502197,113.83523,328.719066,864.302022,54.645568,77.429184,55.44822,3.118571,67.142189,501
446.049577,839.725663,81.398989,342.120785,878.200588,21.704836,54.089957,24.969955,87.257732,68.781916,501
442.356708,853.606403,962.075243,339.179922,879.06354,56.50404,81.236357,4.29913,0.577567,40.803794,501
443.971605,864.485023,96.69546,341.311835,879.147437,50.665794,60.228021,68.203627,88.532542,24.044637,501
440.89546,843.327635,808.569981,334.971558,887.053575,17.012909,88.050323,58.276296,55.112497,46.670444,501
442.170733,841.96407,594.499559,328.534799,885.650027,20.651145,56.553286,82.262156,55.826493,37.417656,501
441.234966,844.511828,158.85395,325.562289,891.165914,25.440594,39.532049,54.205756,21.212783,34.223989,501
446.528549,844.910763,216.048512,326.405244,891.169943,48.653987,87.424755,16.65823,3.637766,59.391225,501
435.984911,845.763125,421.357901,331.441168,892.338924,82.578533,57.911475,99.65884,18.358418,52.451595,501
445.651364,843.844343,697.047387,338.54606,892.306522,87.942982,47.034213,54.416159,98.213373,20.475558,501
448.450131,837.261338,725.189432,332.634614,887.143718,10.123714,50.02633,86.461186,14.076639,70.525927,501
447.304183,831.782187,558.244161,334.056528,880.683414,97.272721,55.133696,37.91659,23.426047,78.298657,501
449.455453,829.04923,640.645617,338.313938,875.968349,72.686173,34.364068,58.865764,55.570472,20.17888,501
447.59734,830.508043,717.567905,345.337909,883.282857,74.096632,71.154929,17.590317,39.990424,78.938329,501
446.854568,831.957325,284.789172,341.076255,877.588381,95.677785,42.983933,60.57705,45.007033,89.28337,501
442.779857,842.025996,375.590236,339.904643,895.953395,93.963228,4.90408,6.102095,20.950314,0.09003,501
449.320037,829.947224,628.0935,341.04786,885.977929,55.889913,64.941747,50.63207,69.394919,36.41125,501
445.398772,833.449555,675.326235,340.436076,888.51287,35.227464,97.973621,68.884204,89.216635,39.664135,501
440.573007,843.503524,157.362782,343.25342,895.97534,25.651091,98.170046,52.545991,35.202103,28.79862,501
446.387529,827.440957,953.455902,337.498035,872.755979,39.936528,54.715466,0.921596,33.474897,96.404802,501
449.439901,835.324819,809.561534,342.755003,874.824787,45.86704,21.49388,98.37827,23.330062,54.010762,501
439.559552,842.843283,158.976457,335.254225,888.433145,95.225339,86.324633,68.856795,77.694191,65.983054,501
466.6486,849.495343,420.354534,346.43141,884.790995,3.603282,21.275341,74.541649,68.740172,94.765701,501
466.345529,845.256315,822.638608,347.874946,888.769813,73.973273,22.135153,6.775414,10.006769,89.116458,501
468.256357,849.21536,930.456626,344.246267,882.414389,55.414341,50.409778,65.628506,41.337746,80.944564,501
473.011246,849.12592,715.685576,336.894545,882.928399,46.17349,56.42723,45.671079,28.357329,9.059489,501
465.848528,854.432533,168.963292,340.044523,878.905163,63.733658,50.583643,88.101794,97.930683,62.347827,501
466.640734,854.028796,506.757971,354.530568,883.473205,48.903709,75.296848,68.90282,96.279491,75.965344,501
464.90509,850.468752,524.910415,353.19828,887.586232,67.691127,82.666701,47.332904,69.231027,13.501826,501
458.552867,857.89812,118.687874,336.251276,883.763168,83.249044,84.942267,12.081423,17.210377,49.824433,501
455.809667,859.237546,402.059368,339.851742,875.250641,5.476153,60.407838,62.633771,30.818829,76.697211,501
445.365539,849.45848,257.74124,320.385638,857.483437,22.336695,60.095885,2.781124,72.349598,80.644015,501
445.810362,859.125748,175.349199,321.022569,861.766685,4.95388,39.032224,37.051379,4.468109,18.606349,501
451.119932,854.475251,953.28576,325.270434,854.296044,61.980193,41.644195,66.932901,31.396396,17.501004,501
454.004215,856.057357,329.899078,319.206083,861.566048,73.002488,20.323906,70.984751,60.88214,4.688652,501
455.76509,858.112901,856.295481,319.719404,858.023229,21.966789,27.082547,95.327675,59.580606,65.276792,501
458.318654,862.21289,602.90568,323.071867,854.82455,82.631338,98.197481,49.195056,87.22289,54.918661,501
462.977478,861.667605,970.075144,331.040159,849.472247,98.443082,59.855954,25.190508,82.094923,38.912641,501
463.987307,853.538593,471.620871,325.038648,852.968976,70.620776,14.507302,11.985905,63.218372,24.668017,501
462.558925,862.735653,990.130007,324.089336,856.453211,65.209872,56.108956,48.853896,5.581308,7.370256,501
461.376284,865.073109,971.353486,317.46778,849.99916,86.386064,6.890168,79.606667,80.308296,59.388199,501
467.278651,862.362821,353.398132,322.667573,858.988445,80.744491,64.533633,98.447091,77.295011,95.193944,501
466.586004,865.97994,937.974084,325.622454,853.783628,62.482593,11.242652,86.770487,29.007355,85.668913,501
469.212751,864.25261,310.443769,322.278081,856.408859,59.072237,41.254236,38.472431,35.878768,79.567078,501
462.008414,860.001692,27.300599,326.727474,862.540265,54.841122,35.688561,16.037408,17.285435,74.132273,501
451.309912,863.085835,773.143264,343.339123,884.96552,58.160378,54.226584,47.347537,74.014387,74.952283,501
443.230386,852.382957,107.189345,325.639009,896.974304,53.035464,46.158316,44.574525,56.829082,79.657108,501
445.025408,862.476395,13.228165,337.772646,886.673122,10.731036,0.630309,66.669477,86.680354,10.543523,501
440.933765,856.278044,457.305251,332.047297,893.277535,93.387842,52.200206,16.23174,63.231022,14.616418,501
449.290794,843.158754,512.21236,322.782996,890.711359,78.686555,44.328361,97.120517,92.031186,8.455728,501
448.433646,847.846558,632.539135,329.684297,897.086974,50.667563,55.345774,67.591074,20.155251,6.948325,501
444.498326,859.53849,972.904229,335.040292,893.803331,39.254883,73.694086,14.61001,86.561084,68.62718,501
443.294308,852.2356,252.198718,326.812568,890.478401,73.911894,30.652995,65.977312,69.725376,74.438782,501
449.735698,839.415294,899.259981,336.198145,898.371058,54.270846,76.621115,42.132722,88.895423,1.714026,501
454.190723,847.777425,454.401465,326.460193,891.955442,13.228156,95.829239,21.385424,96.567854,57.743637,501
458.235536,855.593005,532.11081,324.164069,848.508577,29.326235,81.062773,31.605818,11.063122,55.383346,501
447.251002,863.310567,216.399737,325.251871,897.280398,0.444336,33.048345,87.803802,17.252752,10.773515,501
448.709886,862.487175,76.45244,326.576835,898.524696,76.961814,46.412882,9.487218,94.498537,20.091465,501
442.875477,838.48596,624.766503,347.571681,840.853686,78.229944,56.359621,0.508638,7.342613,31.34869,501
436.717613,829.338778,184.405634,352.13536,851.782852,68.135463,15.715046,35.136705,86.483779,24.275341,501
449.743673,854.008223,10.235849,355.75961,862.774568,60.210858,31.355149,21.568642,11.708914,69.915897,501
460.164316,840.466241,386.443044,320.663615,867.093509,83.706097,16.767459,63.142409,38.161443,8.045901,501
472.78058,844.505339,724.952493,328.500528,873.889442,90.472158,75.810931,37.917829,58.833377,4.919356,501
455.977636,824.326966,503.396563,343.495401,881.771122,65.164738,70.387373,58.62002,16.177023,88.522246,501
448.874591,824.308039,954.302141,332.454311,876.975008,45.68629,58.411655,30.075309,69.557839,25.546905,501
443.080578,820.499123,557.515557,335.815434,871.11142,63.474646,96.134837,8.902581,19.715517,9.608007,501
466.656447,857.634848,41.945975,325.509463,857.194303,87.131527,97.46992,53.947695,75.757629,53.799038,501
444.442242,866.248944,843.369109,347.966858,891.643158,28.317628,56.609136,79.270366,56.780729,80.465566,501
445.384838,863.167515,994.611812,350.812152,878.948271,61.917728,55.990791,34.093088,1.81044,48.520648,501
450.045215,848.610065,976.196693,342.231225,896.710522,57.752303,11.977223,65.9336,38.976001,78.467056,501
443.397912,840.781816,954.608272,340.93764,895.407048,93.5275,12.718092,28.124262,62.362037,87.835822,501
456.129838,836.990831,509.484965,331.909095,891.640452,48.303792,62.880959,13.699755,82.118736,7.908846,501
473.869491,850.380187,810.906506,358.45057,888.143172,38.496794,76.510855,64.380691,16.271012,73.660999,501
457.909696,856.079219,510.514593,322.242661,890.372744,56.010093,23.960744,14.894749,91.369392,73.504735,501
459.783416,847.072406,711.713113,333.959355,888.00737,7.376028,4.135195,52.172186,17.997504,87.475925,501
445.639226,860.931852,442.989894,329.499447,890.198297,93.337917,12.199417,80.418099,33.556447,47.793272,501
450.421477,856.842198,761.019632,319.712603,896.220442,14.170471,78.187328,62.242285,65.383779,48.457018,501
449.71949,857.083096,226.869326,317.317188,902.84719,60.411493,50.293511,96.746711,74.826586,67.133032,501
469.21642,856.986099,670.483074,344.622834,889.558329,4.068952,12.829725,47.087576,20.236801,58.336795,501
454.605696,858.225505,146.623101,330.265158,877.555853,7.558314,30.387534,78.474026,28.614802,63.073435,501
468.872815,837.487708,603.537377,347.811512,886.077495,39.098047,94.621872,93.867228,66.857772,75.58876,501
445.024657,862.334818,644.780168,329.420997,892.765935,54.736516,68.1755,14.678649,40.392052,65.28512,501
457.895523,851.550267,862.065695,346.43299,885.320488,46.813196,4.081619,93.084036,15.175886,31.700615,501
461.751716,846.530062,171.828367,355.722223,851.116266,13.009941,25.274867,59.844539,36.583148,50.027543,501
475.143172,849.031408,21.447879,353.353769,867.744811,9.007361,44.796615,56.811372,29.287474,66.999146,501
442.871725,854.645048,454.339811,321.149631,856.361597,60.041352,99.910858,14.46946,11.74374,89.444253,501
457.894606,858.99038,501.458273,332.693126,843.681738,42.336176,6.33764,91.450357,47.646271,5.410889,501
439.622876,860.70155,211.002583,336.001488,882.511876,9.451697,77.844959,44.615174,46.540226,77.772661,501
434.409213,847.230819,696.347729,338.088652,888.778124,37.003166,46.32374,23.956678,6.242276,9.535717,501
457.663918,846.024214,342.344453,316.604403,856.084772,20.56612,62.697262,91.958996,54.988884,36.759579,501
478.085907,864.648916,465.533729,334.727475,873.458142,77.58716,93.560005,79.751879,33.024005,2.048002,501
556.2273,751.204326,799.805016,743.3165,943.148566,97.214024,77.678888,45.52532,17.95119,79.451615,601
555.827654,747.386865,945.299606,744.060271,935.668388,4.272217,79.464721,55.101404,93.150327,44.80548,601
559.172832,747.96073,902.731711,748.176309,935.466223,68.059317,69.370936,17.669709,91.857381,6.967357,601
560.924226,752.481189,344.753993,744.053126,937.227802,62.378762,48.066261,4.14534,34.128213,67.973861,601
561.922571,748.557532,613.224929,747.682847,945.776814,49.958507,37.876376,85.176714,62.708166,70.352386,601
555.766836,744.647078,435.887343,745.1786,946.646343,31.533963,65.505773,26.572289,11.572898,16.575364,601
549.355938,743.707798,15.137503,741.566259,940.478608,49.510289,45.536181,58.093035,9.885842,21.7729,601
556.096751,745.317983,22.973594,741.310314,946.703337,78.276136,94.485511,64.447079,19.488896,50.817952,601
560.998686,742.26428,736.200097,746.671842,932.139727,93.451691,21.496564,60.665378,13.383338,65.096012,601
559.095285,741.177969,189.806888,751.890629,939.317212,7.262593,57.513404,24.026636,48.861843,0.239955,601
553.52158,738.626855,800.586893,741.288521,948.645572,71.803636,7.203603,92.571341,81.850932,38.653774,601
543.104575,742.720439,252.936077,740.415086,944.601513,41.755483,84.377524,74.365133,95.502073,73.004859,601
547.583351,744.736543,962.990039,736.175668,946.795846,45.759387,34.024259,88.407327,65.132855,73.900955,601
549.741733,738.337506,398.562444,749.207639,944.670514,27.813729,31.164347,7.46609,73.220324,12.158509,601
553.188896,751.470443,415.838096,745.379107,928.085988,49.131512,88.512719,26.537319,13.499577,60.480783,601
553.902777,737.204658,285.431734,748.867975,938.127254,39.097304,46.223676,68.825425,98.689302,21.694227,601
555.941372,742.974876,926.832393,743.832517,929.766655,41.984201,9.351675,69.708375,38.604103,60.615526,601
564.970616,744.38546,643.224769,738.699136,941.254139,9.543004,38.806229,23.28403,88.326164,27.613816,601
549.731764,751.595573,529.869108,745.663376,952.495639,43.166256,59.053402,15.913001,18.926103,80.031022,601
564.877096,746.351612,523.352613,752.561695,938.396304,49.542514,39.739208,48.182401,67.218905,23.688962,601
552.067497,742.004508,136.58012,746.567879,955.759069,48.641052,33.428101,17.151257,55.183936,3.202576,601
556.660678,746.118266,609.674957,741.188537,955.260201,97.902772,27.228901,30.591651,59.318155,45.316143,601
558.611799,751.927107,432.499911,735.09956,949.680623,96.355711,43.820828,41.266436,82.394791,55.389577,601
557.752231,757.305373,907.544598,745.87591,953.575428,61.650993,58.702968,76.995797,91.767084,53.230119,601
552.991013,752.509421,151.165091,739.941594,948.268082,6.910133,72.025516,87.403022,88.605629,12.315289,601
557.479137,747.686245,211.563197,747.088273,947.956645,56.397063,43.731686,55.735896,94.13853,44.83383,601
559.465129,750.475131,614.039254,738.254033,942.702257,3.987169,65.040608,68.446154,39.413355,58.641007,601
556.734878,751.915424,232.626516,745.989107,951.59268,16.36183,49.870476,32.018196,35.145856,90.08795,601
555.950166,755.733673,743.829978,733.248442,943.539537,93.400229,90.055426,79.692574,0.380807,54.369547,601
551.495916,747.777208,689.439548,736.429115,937.470519,24.553289,27.73787,60.40515,94.402239,95.400587,601
547.899419,741.727936,205.915357,732.891949,945.0214,93.94899,43.430481,11.770075,68.16986,92.135951,601
540.050855,748.042859,610.084784,737.573567,936.375621,90.614254,67.734314,25.217894,18.331997,33.821162,601
541.392861,737.008774,65.570051,734.331649,944.43245,28.825507,7.20259,15.506554,87.552566,40.206067,601
540.186327,736.523901,530.678825,736.095763,939.997553,62.008308,12.801417,29.439784,60.027242,99.103309,601
552.06145,747.220796,285.746754,739.523472,931.341236,52.993016,15.800575,29.363234,52.46021,1.795023,601
560.323907,743.497826,947.066226,734.506027,932.227129,78.784014,45.078966,0.683268,50.260732,10.558453,601
546.505943,757.884408,910.655986,743.540869,947.092508,93.542271,78.30719,56.012073,71.60014,15.678673,601
547.181425,759.460508,771.35198,739.448628,955.08434,2.503305,61.336756,87.45627,62.346052,23.567923,601
551.729157,761.02964,784.652547,738.566323,947.201643,57.06015,39.564477,65.130347,69.749628,61.376404,601
544.72934,758.496586,509.186629,734.860838,941.471992,86.993962,99.803754,16.677451,84.983478,80.774685,601
543.505349,752.434663,297.099444,739.52019,951.016533,9.765897,18.85016,11.482905,11.207895,23.807878,601
561.515605,760.840434,151.103943,735.707535,950.941014,28.863786,46.76808,57.701689,51.60056,0.030178,601
544.017146,751.360311,557.407914,734.537238,939.425997,28.749446,84.181278,91.042584,80.485551,53.779544,601
538.361021,749.805739,689.951442,737.991627,945.579464,55.525284,52.87442,99.890232,76.34075,97.708833,601
546.514553,751.286691,499.382252,746.127158,952.078879,56.677516,77.932427,65.167779,24.820884,12.188687,601
567.192248,755.287936,128.699135,750.787345,945.328923,77.880957,72.693997,17.579903,93.985128,14.260328,601
567.126509,752.169143,555.794321,742.945548,937.302734,94.622588,99.098096,68.715657,75.030053,19.40306,601
570.955307,744.300602,910.048747,734.832135,937.020842,98.661716,87.284102,34.876154,63.424987,72.804213,601
574.776192,741.017489,181.584127,735.044522,937.913161,87.423961,11.500226,40.863932,82.311292,41.874143,601
565.468128,757.876252,839.557341,743.587736,946.657578,37.788844,58.151497,84.628658,93.956156,99.434083,601
563.471682,757.632131,309.517185,745.202073,928.079505,48.204231,27.02331,83.058555,30.643892,96.493174,601
559.263742,761.72999,664.813891,746.094965,925.455874,36.065013,44.928327,58.01519,37.495228,45.076719,601
565.376986,759.883988,112.220528,736.679056,923.650539,35.691616,85.380399,15.220309,53.274311,44.750225,601
569.887483,758.665706,822.4071,747.341989,920.764125,44.559942,70.844138,24.324991,13.038683,51.882751,601
570.015108,755.27486,421.645494,740.283159,924.358468,97.716006,3.631295,35.010987,29.262312,98.306838,601
567.194768,763.75118,649.935795,737.844692,931.246162,42.601749,57.405915,2.623331,41.87994,57.065514,601
558.159926,758.21794,686.42163,736.395142,923.601946,0.957005,14.575824,80.060887,7.177213,96.716581,601
564.849752,752.06587,267.061057,741.907511,924.583325,1.703175,68.671903,3.457141,68.675667,56.947846,601
576.363724,760.664495,606.955014,738.881534,926.162316,58.963579,7.27639,34.641528,77.025796,47.153464,601
562.295244,756.959142,585.820179,735.68607,932.322983,94.357234,4.631249,59.753462,7.55802,51.086128,601
547.812651,732.865784,131.622712,736.916611,939.558094,26.256464,96.409772,63.862291,63.077906,52.348432,601
546.96611,735.802334,272.787337,737.32822,949.033675,52.912569,50.706871,46.411603,45.195656,39.289415,601
566.540848,762.663789,541.978838,746.131649,940.706974,84.971488,72.365563,84.971356,25.890017,84.907291,601
571.500383,740.515745,105.251306,731.907878,948.015708,55.081971,3.612363,79.368845,50.630471,92.5545,601
570.696623,743.76247,987.45808,728.743281,928.633336,14.920877,63.508288,75.851387,5.222898,38.392724,601
578.41174,742.200118,283.289025,730.217823,943.168062,37.964503,88.166138,14.33459,78.350226,86.702314,601
570.981323,744.158586,521.769858,741.074898,936.535905,33.865985,48.691329,80.052113,0.891203,3.112952,601
571.710538,737.836485,43.831333,737.096685,928.781817,8.463148,41.815478,31.86346,76.823038,54.071397,601
572.550526,740.335631,387.522404,729.842505,940.086255,40.467808,49.502895,1.79086,40.696278,10.270237,601
574.388243,741.264322,43.597299,732.738222,921.147244,90.926136,88.255806,45.182461,70.640831,64.489357,601
574.734459,740.581353,280.031415,741.748868,947.503264,95.45711,41.619233,48.540911,61.806516,34.846082,601
569.241882,745.209524,810.683768,729.09258,920.903499,50.233705,68.353055,13.273765,51.904173,34.078115,601
568.941718,738.716652,475.860169,723.556575,920.446889,19.789922,35.023887,2.884149,22.241391,64.519535,601
563.133994,741.622328,948.091648,730.927886,923.011942,24.206556,25.800511,39.583496,42.292067,88.625627,601
564.686129,740.891862,905.077251,733.939225,921.503644,5.75899,21.227475,13.163997,28.244923,31.786948,601
572.6514,735.944928,359.140115,726.575753,944.490263,76.467438,12.956314,68.051928,47.062276,76.708222,601
572.763482,737.583229,780.583755,737.777903,939.486458,2.087513,98.494507,57.163398,36.277195,2.885954,601
579.066736,736.357135,339.473772,732.779757,947.311003,0.381577,20.325571,81.879654,3.274975,51.190009,601
577.739611,743.35042,30.839583,739.54478,928.728415,75.129154,0.240415,2.928082,10.487263,49.512435,601
569.51445,742.938192,968.954101,733.022408,928.977589,89.511475,9.994733,98.027331,18.588487,44.760098,601
559.528436,739.888136,298.808734,744.308581,924.820554,38.170421,78.477068,66.508312,97.231131,50.624091,601
562.900568,739.028061,696.705714,752.058901,927.396343,23.333385,27.263725,85.986637,41.131155,46.005609,601
561.465279,742.958533,243.101535,745.125714,932.594172,25.576488,54.92306,56.042521,56.083715,89.836817,601
563.977378,743.329696,661.702392,747.456721,932.119805,73.862037,63.857466,81.728621,50.505442,95.374316,601
560.862042,742.922795,263.614449,745.682928,928.426191,67.893327,98.107863,10.311628,54.169838,97.88836,601
563.292887,767.011426,249.191857,754.045105,923.198256,23.292493,58.554355,91.053507,85.346027,88.143655,601
562.558059,764.519836,210.23013,747.815334,913.590128,16.463786,21.263381,84.351953,92.385383,52.439831,601
564.672364,767.228488,879.270131,749.669585,929.47794,68.850332,12.683687,90.372515,61.347052,94.604942,601
555.16028,771.074386,204.509463,745.947876,928.665374,24.995668,27.226257,94.510648,54.021694,45.091501,601
560.83218,768.754293,900.047459,741.336785,929.137362,75.427365,28.539771,18.99348,69.411179,99.593294,601
560.22992,761.821885,715.447583,755.776153,918.414316,63.207566,17.314937,50.125977,68.905072,45.69107,601
559.082265,764.389859,900.204448,753.992428,915.878252,51.252133,23.63603,58.37294,17.099599,97.439933,601
553.209079,765.521209,701.200487,749.96244,921.939867,28.339934,79.246642,65.405083,14.606835,38.882709,601
559.60422,764.556936,832.69492,749.432676,930.383074,48.179054,89.6805,35.097333,94.795089,30.598361,601
558.026751,762.900776,981.754085,753.404283,912.321018,6.334104,27.248392,37.741785,67.730071,89.994433,601
561.346674,763.860624,666.350107,755.04805,925.499314,43.260811,42.75493,41.25647,19.829733,77.275433,601
566.386367,767.91188,37.827293,758.053234,933.575763,86.143557,77.846638,49.431923,73.145315,17.300675,601
563.754991,772.567123,228.235397,743.645169,928.267629,40.200089,75.939721,17.793898,68.621274,93.107385,601
555.704692,765.786794,893.242849,734.690004,922.224602,51.723959,84.570409,73.119931,96.652771,31.34683,601
553.900362,769.556458,16.310972,738.199195,929.332302,26.611365,27.349533,51.222782,13.841592,27.570912,601
555.712748,758.107758,695.461143,755.598388,914.729248,31.126225,64.195527,62.976359,39.262105,57.596742,601
569.151557,772.141839,637.25723,754.15105,941.306299,47.18107,26.189641,21.660842,58.459287,66.192913,601
567.102378,769.346578,139.691385,750.53312,946.247294,76.84507,95.702588,64.496547,65.745765,61.649028,601
570.105215,765.932601,690.550664,742.891248,948.436603,50.916147,99.219414,65.860508,61.503497,22.116277,601
572.631766,767.177286,350.441374,751.050747,945.423269,71.387626,51.990152,61.244338,0.751354,54.81854,601
567.271256,762.612122,567.569976,753.705439,949.294463,82.60406,16.930063,77.660544,93.990688,93.435976,601
561.238046,773.253983,68.169197,757.413824,934.108537,27.383585,12.175728,33.912437,8.565772,98.824498,601
561.586488,779.150566,429.202244,753.843574,942.620971,73.475139,50.48466,18.407736,37.028549,57.704494,601
576.376261,767.562004,128.42971,756.99077,943.656957,82.985637,37.255633,59.540198,97.265663,44.625985,601
571.950548,762.648652,464.401158,754.450507,951.433625,2.512739,12.416143,36.840518,19.053036,48.336933,601
570.317133,777.582125,19.053893,759.927945,948.026906,62.986613,60.479393,16.435067,55.617036,2.464591,601
567.642978,768.991772,809.895708,763.739965,941.199856,21.156059,15.732701,26.04851,94.496795,95.250076,601
572.424511,775.074515,816.647266,756.231474,934.310903,25.846125,39.679869,22.827155,60.184191,94.342542,601
565.870929,774.746718,621.585945,757.797331,938.138496,88.563101,15.402453,72.477588,11.700751,92.301408,601
564.504717,783.208084,773.491868,760.125839,941.261681,95.018096,79.590167,7.777132,45.002237,90.624392,601
532.833218,754.515555,974.572511,743.476574,932.333045,93.739452,37.787732,33.138783,14.354029,92.230903,601
549.486135,766.898831,8.787379,743.427166,963.502992,11.855594,73.956807,63.531095,97.046778,80.445064,601
558.976229,766.512042,104.731463,742.13896,953.190783,11.481881,0.853548,92.129084,37.38762,43.064223,601
554.435799,758.09791,518.513439,737.542808,943.688615,62.589784,50.471419,23.511299,75.701081,86.835844,601
540.364406,750.106267,725.389772,745.63475,951.194171,36.851263,1.183065,58.041743,51.068472,25.536564,601
571.489407,757.521247,276.721377,732.058542,924.242779,86.909246,29.39332,11.122565,6.798799,42.657517,601
576.09779,761.951976,897.469544,736.007394,935.363829,25.797349,67.786356,73.637276,44.606153,32.526914,601
576.229952,760.11223,964.43682,749.186372,930.52984,88.103395,24.819095,16.414683,68.168071,22.976498,601
548.209805,723.801859,553.634427,734.173473,943.756722,15.249181,8.639962,76.527648,21.405634,81.540227,601
546.203053,732.019198,961.060159,742.160822,944.910815,73.976403,57.466856,8.734609,39.401242,63.125275,601
573.081927,732.149626,50.956475,733.324822,951.490213,94.437499,52.067487,54.156468,35.898141,12.97093,601
572.81627,750.146927,472.316984,736.188441,945.075889,58.509992,51.394893,17.784118,41.235367,58.81566,601
584.449844,743.415493,788.483935,737.761283,936.889629,60.11996,35.313494,58.166532,12.546557,80.42595,601
574.316395,733.353798,279.184329,745.825698,951.565786,34.637589,28.007208,71.950366,4.519415,6.078315,601
573.35212,738.858787,689.330385,720.677145,922.057107,10.233951,35.965301,90.904049,37.888139,90.16249,601
573.733115,735.277456,4.874119,724.671225,915.821923,86.731325,62.663026,9.389314,26.388149,7.996862,601
578.495804,731.235459,749.099421,729.694048,937.616721,65.763814,92.202736,34.926725,43.781521,63.675057,601
556.835039,742.323852,373.336686,754.316169,924.25037,57.415021,62.154943,12.564891,96.347426,56.355403,601
552.03494,768.010623,343.131141,750.985603,908.657333,63.576396,58.365614,73.885861,92.133914,69.64589,601
559.386954,762.469027,595.724017,760.030809,908.428726,16.679961,91.42215,0.787234,5.285017,85.791334,601
563.871715,766.530756,291.52911,734.790447,926.635811,28.802646,14.145095,73.809229,97.09878,11.173943,601
554.038331,762.525735,308.973109,740.155963,926.927307,46.180456,75.295677,51.546405,86.124602,63.081866,601
553.311552,764.426849,127.464719,727.913958,914.318014,44.063546,3.597877,34.69967,13.85079,84.615832,601
553.172506,748.47799,339.155627,757.055663,908.046073,2.277785,64.629755,92.216965,34.127329,68.878437,601
568.082053,767.952316,165.390376,739.914015,938.941174,29.166093,12.55131,11.086603,83.390265,7.70785,601
563.666029,782.284788,61.944537,758.089894,946.346934,46.576285,16.01402,71.540189,32.903825,32.952765,601
574.033767,772.556183,412.729372,763.898259,936.315166,65.264399,25.109147,8.652032,89.744366,71.343028,601
577.217501,769.912785,349.306782,754.901932,930.420611,50.322152,28.284011,37.135113,77.88706,2.957926,601
572.471636,777.682402,694.758491,746.811406,936.283227,72.42241,55.693889,94.367344,93.088016,27.295308,601
582.456493,762.787967,457.785561,755.853729,948.826175,53.8275,40.5116,81.129619,1.445117,63.644436,601
575.107216,780.588413,267.241486,756.773662,945.358384,45.340248,7.874178,44.912245,22.889297,93.582318,601
560.613821,777.55764,363.842768,756.947846,946.421061,66.161862,93.481621,27.506127,7.442046,19.52621,601
565.235909,780.58436,626.327337,751.999332,947.07614,65.683094,14.468407,44.660714,98.491895,44.0895,601
544.873247,764.505512,470.404805,734.647323,934.578557,56.822129,8.727727,37.041329,60.276918,36.646541,601
574.065425,762.451178,871.825561,748.847898,911.940341,28.751645,43.95304,51.017426,83.143127,6.362054,601
570.34851,768.077525,504.786624,761.167738,947.215905,2.534357,15.651472,2.702458,49.560367,69.626064,601
249.930957,725.478844,954.730189,143.796561,37.710223,43.731375,38.121047,48.163893,67.075716,79.304058,701
245.989077,817.162423,948.978325,139.961388,710.997843,54.548995,11.739396,24.654702,27.74928,38.888969,701
252.797652,725.342358,949.877379,144.439809,113.039647,90.637752,40.470567,19.117141,17.728437,92.602562,701
250.743369,216.943043,947.689187,145.815282,776.411627,58.980556,46.761009,24.691541,88.48135,60.844285,701
253.133677,109.204323,945.395392,141.944497,906.360941,28.525398,69.206252,33.389311,67.150522,2.014244,701
255.027595,284.161731,947.896401,141.253982,648.537389,85.075252,92.538054,73.273608,53.626579,5.573492,701
249.293729,221.806997,950.260449,151.689889,793.120817,17.490548,98.155901,42.475659,29.716718,19.659945,701
244.849148,701.862843,950.313762,146.890606,767.54931,88.645358,4.519745,91.555842,79.697079,82.440194,701
254.696752,175.913624,953.374417,149.525857,780.544409,19.71284,20.545262,45.223975,58.145994,11.651808,701
247.614113,758.898921,955.68624,146.971369,860.974076,27.724499,34.121203,33.379708,67.604857,9.822435,701
247.394412,897.931723,940.864028,135.275938,713.178208,75.376683,67.182772,0.945156,6.085228,90.437056,701
255.468345,163.583276,941.839007,135.469644,951.623518,85.476654,12.747998,80.1507,1.927515,75.326865,701
254.44054,256.751015,937.709624,142.984036,409.129327,85.139519,96.276146,45.944599,63.952283,66.177838,701
254.593494,129.702645,934.922185,136.219884,152.153032,38.953079,25.548386,74.831017,98.219142,60.082945,701
253.246376,264.868542,933.899124,140.270217,202.618284,2.156615,4.170147,80.937934,7.212532,61.118199,701
249.042616,416.43203,934.892664,136.999906,768.18966,13.942166,10.421241,19.753828,61.051063,77.351781,701
255.08398,679.424196,935.824006,136.07426,503.978108,85.133535,0.844063,26.377422,84.343744,23.164811,701
239.521917,485.197071,936.62938,134.03706,534.407662,46.220161,7.768025,15.637604,21.063322,45.734031,701
245.274259,144.723033,938.650341,136.633319,706.744428,16.219951,75.050995,11.970793,95.178392,46.230217,701
245.456296,367.335838,942.437311,135.513664,453.122519,14.299628,13.395373,37.464025,67.73401,30.872661,701
