@relation D25
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute dim9 real
@attribute dim10 real
@attribute dim11 real
@attribute dim12 real
@attribute dim13 real
@attribute dim14 real
@attribute dim15 real
@attribute dim16 real
@attribute dim17 real
@attribute dim18 real
@attribute dim19 real
@attribute dim20 real
@attribute dim21 real
@attribute dim22 real
@attribute dim23 real
@attribute dim24 real
@attribute class {999}
@data
454.371873188,379.820877156,561.416406317,133.608008641,58.7835429922,867.711483608,767.838930243,267.596820239,64.8149377458,336.155922761,537.960322914,842.661709015,22.4170925495,963.378461471,265.414847659,743.043938496,288.164193027,170.586373133,206.503404618,531.533999916,754.30144013,853.523615487,258.640594174,124.887054011,854.605186428,999
456.725879703,922.569134446,551.89299686,148.919406707,35.532201717,872.770670483,970.77379596,264.353456813,63.2773068553,341.741225667,886.971640674,842.818392796,24.8452639663,968.841236762,280.718178465,730.795361264,918.224471331,162.828707097,474.245987485,533.731848427,748.673247755,870.631554988,262.94209689,99.2291692619,871.616820973,999
465.10175524,584.852300871,546.86230448,140.160110992,45.0187819944,892.08660194,342.837452584,264.306107803,64.7808880124,340.980503052,899.856725733,828.408904077,21.6014225177,958.623003733,277.51170106,748.349857157,108.906960437,165.525167808,598.448829106,537.452430513,756.377213245,857.195864342,256.989187413,129.731646764,862.782905326,999
463.286322524,320.158275253,549.376695231,137.585799468,44.3303388283,875.901444974,328.755853156,255.832976868,53.1495715865,318.691199335,40.7967660709,825.409760115,35.5687965802,954.342474029,266.149641263,731.577073524,653.690801251,154.204547531,12.2117687786,543.956455658,754.727094482,858.948701228,256.790128884,115.410678237,869.037534819,999
449.080833712,405.02388383,549.303904142,151.071414079,58.1085948007,879.750214011,640.990507015,234.068889263,62.0713550832,353.896872789,210.117466974,839.210445887,63.7871535697,960.628275142,273.061241343,733.477291935,658.655844384,149.877745096,871.929117912,542.377867797,761.239900455,873.790135733,249.910218591,108.89003474,823.80293847,999
447.818804837,493.773146318,543.616138934,147.332429411,46.3786749353,894.990961943,472.961691466,241.60722583,61.2146071734,329.397564014,605.961604064,853.395065404,40.2067580688,963.001322909,258.606259709,736.646769376,665.491748867,157.290896456,476.33396362,538.229502852,752.607349887,881.117460031,255.112381962,112.37225737,829.303567077,999
451.868840193,275.083749344,528.00808717,156.186671829,61.6873006156,843.458520339,155.290789754,234.609779291,33.9285011554,342.41788835,432.883940334,851.491892499,64.9360601401,950.630566755,263.940122575,747.411261116,391.338901351,139.486371202,111.863717541,541.054909149,756.302966642,870.711242144,242.002785859,141.310057586,839.529699687,999
442.758671464,668.61026471,567.513803732,135.268981082,67.5919362729,838.34580522,715.599527273,243.043495845,48.1075228518,364.80323913,490.980283055,857.60335128,22.8088216967,968.70517703,268.025748075,762.985195658,200.736428584,144.209524243,170.882112689,527.718819365,736.905970659,829.397693483,270.858494101,130.007571737,845.273525894,999
427.86233835,936.299413327,585.788100957,146.22738091,50.9913421601,857.016258145,5.74669601535,256.965841566,64.2663685752,357.357997967,726.714071682,875.30470469,43.2414084656,949.633332263,245.943966369,759.099609192,458.205647824,180.413599796,325.054715908,517.578335321,756.432335975,841.882241981,258.415362104,139.922045566,858.364993487,999
438.111754626,239.86349862,557.230604931,155.731152438,52.3657858302,905.869695649,922.998244694,200.592012683,53.8128144886,350.007309158,327.561118363,863.770394536,28.9712975354,951.36116322,260.692965188,756.965846835,924.543000033,171.297187272,358.214745787,527.146127515,742.158258778,888.292969894,248.576673436,100.412122235,837.837333126,999
430.114698663,275.017026701,521.280159025,170.931393671,49.8461044383,838.612032129,606.580728368,256.260556374,49.5210354663,334.073373381,97.5595041476,845.249860693,41.1947933007,955.303990949,260.252715686,751.680147312,103.700812687,165.552743953,521.586055019,520.847489696,742.998750721,864.237855945,233.452575256,123.388324427,837.151147547,999
444.946735579,916.938641206,512.273735279,135.911065519,40.8618740495,833.649274061,247.658162441,254.45070646,61.7259838336,369.543559082,747.720214212,835.711779501,44.2752225844,933.886264332,253.948864897,748.288535737,903.099054939,154.402693489,148.638508873,534.356162937,746.602519283,859.308131624,235.993504779,116.964349107,844.538144724,999
454.008336046,220.833423493,549.623772599,142.77598912,35.3394968355,871.132742519,154.896775985,237.084452764,68.908915391,352.129628909,944.90850554,837.525362122,33.4876078593,946.260088831,270.99507364,736.879039274,857.555802848,170.445595827,747.205442128,553.1324672,736.179509812,864.520135647,248.576687541,122.640111424,843.060862072,999
447.193155758,869.830698861,534.094858704,148.763480757,34.9532276714,839.25746198,779.23617154,263.39944554,65.1981330693,349.522923981,112.492704726,840.124781277,41.169576514,930.780821845,252.875125146,753.829738211,582.993699112,168.356491264,140.414026925,551.238842415,751.330853436,872.913676003,258.580804975,121.379573206,825.869355763,999
462.09238214,981.900315844,541.546142768,148.040455653,44.2824990976,883.08268341,456.057554845,253.542981247,63.6194371881,337.809992388,595.780303272,829.991154342,43.3126977653,956.95842932,261.67790736,738.908016313,485.003169082,178.482084835,409.586976575,541.534326788,740.924890348,875.4761648,234.737112285,118.132653123,857.173232646,999
472.293143178,538.645287625,545.098367456,145.033238235,37.9800580266,876.123676212,132.511020729,234.53123483,61.9676523378,345.13186744,708.056550768,832.670220842,41.0420279434,952.596031752,273.390000317,743.904283908,441.745946748,179.319303449,596.769634494,553.262626981,734.021838166,887.842647208,241.478229898,107.572019246,843.527895555,999
434.527613672,853.733875528,583.37182208,138.943208098,40.3002205835,851.718172167,159.470678588,255.264263165,63.7656258241,350.698902258,7.06775682538,843.505249266,43.7226822208,948.427532516,254.545065764,754.093406225,857.639772498,156.800074772,222.65637957,540.991862736,754.2977298,860.321949075,248.223991443,133.459188294,867.153906411,999
456.175691983,420.630269135,538.682242262,155.306538475,45.1951552453,856.114643726,205.230910677,256.537483377,66.5558972958,372.675689359,818.750075862,869.143546263,29.9705197094,943.833047217,242.649480461,760.243520554,162.666034209,163.360757874,85.2369437519,521.832188652,732.869377561,857.930788754,237.070245391,145.904466987,842.317251447,999
450.093955535,69.6960759463,512.988558021,151.986600282,41.3068368197,864.906670245,955.292704974,257.864077535,61.2983867118,330.34119373,697.807252369,830.306474462,42.4331505093,945.459604429,256.29793066,738.541048926,142.719407169,166.159383836,863.315010892,533.954735635,770.513154521,840.188623853,254.700037508,107.054278681,837.982939204,999
447.834909781,693.680570301,503.910802461,150.237331223,34.6783027589,837.445691495,567.192931249,262.88461352,65.688231882,360.762807547,619.211005945,847.377581222,35.3906191364,960.516942279,266.440606099,725.803719099,222.542758607,144.955635648,734.592570805,550.767265381,756.308408445,851.561163509,264.976787595,123.568377909,851.911403818,999
466.727172881,279.605808959,556.358180453,153.883176185,44.4293245342,843.236970396,942.041801951,276.951656385,75.7436392986,360.760704958,342.01540422,857.561093241,7.36784319547,965.4737621,258.25816385,761.284595595,1.10580407001,151.887716831,972.60663218,553.670843117,750.07311021,854.12059948,250.034416915,183.265892572,860.656916234,999
445.837656279,507.922061544,565.856516837,161.190616964,67.466566595,884.528319935,24.2160314631,231.665324798,69.2372058643,366.844656752,87.3000778291,852.053866765,59.8540195831,957.690925349,256.466214843,755.184785682,9.39888786007,153.159114003,554.17404863,538.396139489,737.222127768,857.317764296,240.632583624,147.334410923,848.698423943,999
458.936804793,803.824876859,573.507331309,149.718177763,46.0215637696,874.800493582,649.334022551,271.599869584,62.1074545888,364.846467569,422.240103475,857.897703011,31.1403956595,960.907944995,258.47394131,743.540581944,253.648419772,150.312769128,372.485789717,534.840653928,753.929709535,888.907812819,234.265914499,148.130363067,836.513205199,999
454.415589684,541.780960188,507.347014257,152.605778348,41.8241904881,860.072896732,69.7937920827,256.501052537,65.8753126998,354.133818678,618.836505237,853.48461207,67.7618485857,953.884602701,260.208329877,726.997608446,420.381261932,143.100322835,426.63973235,533.838586092,745.990150552,859.811907935,243.032436756,111.678415529,858.760616359,999
446.241937443,489.672219175,559.310957589,166.036914603,48.5623118298,881.824562391,702.061240485,244.411723866,51.0298442762,331.3825163,172.639579177,833.802248196,70.6610693801,957.35621161,259.800037823,756.739425866,650.591209408,157.632594244,48.8200859851,543.399027277,770.328168272,880.28759541,258.043268916,145.873648211,851.763376298,999
464.359281083,740.099016466,553.313496473,155.095451825,28.4152298376,873.998159555,495.224722471,259.4581697,51.1684133088,374.464149645,999.112930169,854.519805984,36.4312476599,954.904111564,254.635608151,745.824495975,216.642394754,142.989590603,635.817973672,539.574002667,747.948196972,860.876600779,250.468586309,162.339830516,856.27910838,999
432.722530546,957.783517505,569.948693196,140.588362934,53.6119665265,838.655192852,716.134181831,253.158852021,56.9028555227,320.765461312,290.597382779,860.318947809,57.2471903655,942.320853871,257.168761963,783.389491048,903.558123948,157.131921808,114.397729521,531.493515519,763.416554795,841.596218624,249.237515725,143.326642664,838.108501985,999
446.507806217,222.92750268,541.901582385,161.320118877,58.230952945,868.582914869,902.47288684,237.146486545,63.5113550422,333.49822207,157.609922446,851.094535136,58.4577857983,950.61223068,275.429987198,740.401732452,429.191358407,152.460765219,313.786715024,555.40837175,761.155574813,865.202025951,249.702821489,121.706037945,837.74499442,999
446.378600349,428.124015862,507.817384133,149.868543832,41.2928969274,860.873692,703.489062899,242.862527736,64.0527335285,336.768580397,865.609655663,833.165733519,23.7735593887,942.93553493,273.943899161,751.509107507,721.963806707,161.833652314,496.07710253,539.694265919,775.944652616,828.332001356,250.095429126,105.815803475,851.632443364,999
460.137067182,236.425700341,513.473299385,154.293561558,53.2973978506,843.753740345,417.251167944,236.75278157,77.2179629087,324.698240672,695.284629011,843.264868659,28.6201267827,955.336686337,258.781424489,746.901355591,371.389335922,164.652728948,808.576173462,533.011244903,776.630530256,830.700977856,255.77680903,123.637835218,849.029049638,999
461.822935836,647.844386486,505.695775346,151.579576854,52.0441565927,865.28435173,26.7859129948,258.45579596,72.5836632949,329.581144154,3.48162895616,845.219182102,23.9180314125,955.001168662,268.949832683,748.718544681,128.792389338,157.359967743,969.639287851,539.824409673,760.372702738,825.71793364,239.428914423,119.32778905,832.392016533,999
456.350433849,734.621109918,498.854563596,160.816789898,40.0501162436,867.293398625,579.783276014,262.969337571,78.8460936216,326.291814166,109.435587238,827.462914071,26.6076415942,950.936637418,273.239516335,744.503039983,134.977548558,148.897892161,604.086277451,549.027607215,767.05988393,840.415803019,254.694491485,111.914999533,851.110620609,999
450.198490357,679.57598661,567.502903284,145.949323332,67.4890743705,819.827270274,920.660308121,232.482329922,45.877215983,351.492182493,543.43031063,864.822100508,25.8143008432,969.560871885,258.615520567,764.537110209,851.84256877,153.013588254,310.036140338,527.885853016,752.9408727,845.980549751,260.611750116,119.668235052,859.298239968,999
426.052756804,192.969186325,589.595768146,155.008816724,56.4167118003,861.005803777,979.156880839,255.773008555,63.4757457709,340.498822893,622.590736611,861.837616272,47.0330231552,957.733195503,253.901646691,762.537495266,223.833924735,165.528700488,35.0051095936,512.904623391,769.111423536,843.083538926,250.316071883,135.742701071,858.184648033,999
435.625280042,197.435573956,573.767387402,155.569688788,39.0116479175,883.150948429,515.033052306,214.149899375,38.488371402,352.900878203,806.728939867,848.112922303,45.2396234125,966.169687945,261.240318645,759.739362669,918.612158908,173.232005878,930.970351363,540.800754244,739.763745932,861.262892782,234.119037644,114.998520535,839.37098139,999
430.915333501,577.837745697,519.442661073,173.729225558,50.0160789974,860.731004545,697.571753692,267.154166371,60.8851282373,357.758020379,818.752162471,846.173742245,33.5460988223,942.434554856,248.251125737,749.182291564,980.65374454,162.977453794,550.39248016,522.426724763,753.874917113,860.088387729,236.671530915,124.047158764,846.832855766,999
451.475200664,408.05129862,521.066932126,141.587746188,31.8146365286,838.137144711,671.59848775,269.150175945,58.4658376433,362.592662336,862.95281606,834.385095486,30.223929044,947.753884301,255.464275475,737.841706379,604.769126258,156.147670297,317.854133057,539.365678359,742.624443636,863.209812744,254.073298807,105.574837646,833.510136337,999
468.882718193,924.419297633,556.373711746,142.078608477,41.6776291105,878.123861919,5.70331449995,246.642133693,59.9335684255,362.446088785,558.202378421,834.443259875,46.5694071186,962.678240084,259.354693622,748.942894645,45.5339997421,155.762480539,117.383520361,545.045468738,735.371422878,876.542716693,261.618709046,129.818714776,829.831553845,999
430.119838014,814.483198207,548.180530978,153.207830668,47.0764995793,848.907320271,653.176753895,246.027854225,47.680143447,337.391197268,955.7273053,843.639238381,45.8768936801,946.139542984,249.1546868,770.739566474,823.893056204,157.787006912,860.920070897,546.180284493,769.539071514,872.7462417,241.811085902,118.938217414,843.953059505,999
460.224423452,362.622205506,560.677384888,156.267465154,37.9272277688,899.692095876,14.4606090756,230.576652467,65.4564553375,342.973740148,752.447235625,844.311893141,46.7813513403,966.168009265,272.017893145,740.089376925,256.096084464,166.321502519,923.20942729,541.564023981,737.80080479,858.209057083,241.515931514,101.840991379,854.896008474,999
439.777348785,410.122522108,523.501788921,160.603982273,40.4628167843,849.776053344,195.305277936,236.627533818,59.0414123528,339.123162704,365.703086378,835.912861351,42.7267222929,944.558281332,270.15482951,740.199486896,434.648053189,166.308017795,160.371550759,531.464362962,769.234495485,853.505008085,241.46268407,103.356166654,837.432366461,999
449.339892554,493.362557604,500.953312127,151.241918878,21.3186484647,851.289934747,64.8179336389,262.940098218,60.3081701923,345.541257436,705.031577863,844.606693176,58.1672366979,943.960899998,254.174364392,738.666878413,768.866507527,156.787238338,45.8632923402,552.162109625,758.021629404,841.300388037,249.343461616,116.079895675,848.351249957,999
462.450439256,756.466449506,567.878651759,157.640139403,55.7984717849,866.190508383,78.666347005,279.514494684,72.4738169846,382.678021479,244.996759942,848.804061323,28.4164475689,945.031161244,256.232448066,747.6131394,546.583240937,149.044528607,125.86931289,541.364433345,735.518408171,862.456545368,238.903566458,173.063176187,866.489596982,999
