@relation db_C10D75
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute dim9 real
@attribute dim10 real
@attribute dim11 real
@attribute dim12 real
@attribute dim13 real
@attribute dim14 real
@attribute dim15 real
@attribute dim16 real
@attribute dim17 real
@attribute dim18 real
@attribute dim19 real
@attribute dim20 real
@attribute dim21 real
@attribute dim22 real
@attribute dim23 real
@attribute dim24 real
@attribute dim25 real
@attribute dim26 real
@attribute dim27 real
@attribute dim28 real
@attribute dim29 real
@attribute dim30 real
@attribute dim31 real
@attribute dim32 real
@attribute dim33 real
@attribute dim34 real
@attribute dim35 real
@attribute dim36 real
@attribute dim37 real
@attribute dim38 real
@attribute dim39 real
@attribute dim40 real
@attribute dim41 real
@attribute dim42 real
@attribute dim43 real
@attribute dim44 real
@attribute dim45 real
@attribute dim46 real
@attribute dim47 real
@attribute dim48 real
@attribute dim49 real
@attribute dim50 real
@attribute dim51 real
@attribute dim52 real
@attribute dim53 real
@attribute dim54 real
@attribute dim55 real
@attribute dim56 real
@attribute dim57 real
@attribute dim58 real
@attribute dim59 real
@attribute dim60 real
@attribute dim61 real
@attribute dim62 real
@attribute dim63 real
@attribute dim64 real
@attribute dim65 real
@attribute dim66 real
@attribute dim67 real
@attribute dim68 real
@attribute dim69 real
@attribute dim70 real
@attribute dim71 real
@attribute dim72 real
@attribute dim73 real
@attribute dim74 real
@attribute class {999}
@data
920.896719569,357.335523928,240.468381544,622.829386816,652.849245238,573.38785492,874.507738791,938.005436793,170.567227201,916.191960994,383.530548383,241.61237158,668.192660256,900.277014826,754.207920796,826.575961219,561.814828902,303.476823682,41.4238433982,837.705715521,37.3135320863,972.920730138,623.522559805,460.591416945,523.922779893,457.403231303,633.793517296,142.976222237,247.394352746,40.9364722355,109.171459816,647.435722341,729.93485514,924.493856912,101.323850847,820.342236457,468.957152341,240.475134964,756.59325946,843.174549723,734.817032673,14.4486795316,882.90237338,209.919760397,741.197564471,62.3883705652,329.74914147,661.14305166,311.542031309,144.725230523,464.470386243,671.887300351,257.110734577,872.27531569,29.9481945546,48.0103876587,449.743623512,944.916683641,530.451164467,162.081409791,166.190131268,433.646678592,28.9503043415,234.31381091,842.565602485,158.971310721,259.010983568,681.939839758,68.2530004179,602.367408618,247.349832023,368.176502625,301.370249797,455.738504049,577.684589936,999
912.813767701,353.073844448,246.638859215,617.25907905,654.675729739,579.562532413,879.856793053,954.3168855,154.600740373,929.596810133,389.588631563,246.353674727,676.888371282,737.712387625,151.863074403,830.60441227,562.566807084,730.470048299,25.5110375316,843.508650504,52.3212029665,989.036452307,637.279659838,457.666929342,531.05838206,453.722584662,626.392261284,162.229575472,254.898138248,46.6012908664,115.717331522,470.261781116,738.491762271,917.098790278,806.948042959,812.485412916,685.339947676,233.213768274,766.540298551,850.744937214,726.908923155,-0.311423152364,872.560162797,668.59897101,746.940387612,59.1434748585,332.085334123,672.363591384,498.515161135,393.780329559,143.490143219,675.319224025,264.526949944,867.570475906,38.7211461137,286.180417912,17.7846975951,950.777503794,524.443913754,154.416232582,161.41367858,410.71394566,15.7464875409,218.570653274,850.720927107,146.823003098,253.380042726,405.49485661,230.480260495,589.911518531,255.212961566,376.923255353,273.520754441,448.14705893,572.339431345,999
917.783837126,354.995359681,240.609704848,619.711791584,669.841594163,581.366487929,864.051118601,973.924175636,163.008803021,940.459576637,396.477837348,241.105769602,671.017394098,153.486204213,321.970233243,823.181377064,567.381111589,407.587790411,36.9262886428,853.718908067,42.1178353456,972.324847233,626.990056531,464.834202093,536.445653822,459.727402208,636.209425083,154.224495491,250.271956037,48.5088971311,106.114443629,52.0949563879,744.196837362,922.177668547,102.204238962,827.476823671,523.283829629,232.652375521,753.973501765,855.325576696,731.915405549,-15.9371706409,878.806509398,68.3068371345,749.183009737,66.6048780758,337.557439004,652.749523997,831.822139244,261.065779837,20.8038530557,672.461948235,255.106363074,871.243771336,33.190371654,43.6052076535,629.504109072,960.418093322,516.336533352,149.770024537,157.132766985,400.212583144,25.1955445794,211.892498722,855.198306199,150.7316051,244.398676103,153.563420855,886.553427158,580.512315476,251.841552112,379.106762703,119.785314613,454.486605488,565.395735791,999
920.486808531,347.469123774,237.59302609,625.991428191,648.536387563,589.813356854,868.338746657,950.369038659,151.610509794,933.371384828,384.115873843,253.075964707,666.341836392,60.0060175554,105.326436947,827.214941026,556.76304497,161.773831139,21.1299684352,834.895494145,60.1836928337,979.317312339,642.067676379,449.6505496,534.113842994,460.564343186,625.412522347,167.212822579,250.754194412,50.9508040119,118.042918859,881.29354185,737.856398863,923.537782677,697.997083428,802.302805269,28.6007948484,235.912444335,762.980887866,858.081682413,736.575047334,9.89212824924,874.591596128,192.648785411,740.820094123,51.0314058832,321.762084729,675.033506954,298.026569546,49.0019687398,290.821114901,676.155284824,271.499166603,874.29473636,47.3592977756,294.51875712,750.416591374,943.973726826,528.822693084,148.584037441,153.815889194,401.107533024,9.701554045,216.517161648,845.600675301,153.468832283,260.403915038,9.51840400112,218.329735315,588.670095798,263.174508677,377.764749419,172.927255155,445.718213969,567.832019829,999
921.19736852,342.465876803,236.668890519,625.38889489,651.490385596,585.628548648,888.632331259,960.642102566,160.733958729,927.103646749,393.646583124,253.645301808,681.43172161,544.777940993,695.387849826,823.685276952,569.440417306,718.68539898,24.5703844696,850.48789983,61.3818092028,989.887888952,632.1994889,462.034991608,541.344972928,449.881810075,620.877060195,170.310835657,255.814751973,37.3851659906,108.125832568,333.61966291,747.682077859,910.220487624,608.232363192,807.357128488,167.132767202,228.781929765,765.977416563,844.114263871,734.915222847,-6.36951444089,866.286868133,695.265587405,737.205986827,49.508922383,322.551403856,672.013016556,32.0582594444,250.192314436,875.178984024,680.193002536,258.169652008,876.185869562,47.7439794807,557.556576408,623.766218951,959.483838464,514.358219622,151.502991793,154.73444999,405.651391623,8.72316390014,223.910472433,852.064406524,153.906361505,245.703478639,474.333439359,592.715414004,595.432448892,261.487169112,384.458990225,483.628999936,439.541731595,579.704352263,999
930.138619508,350.057935399,228.864338456,631.815787711,654.78016909,579.859759395,868.17103507,929.625685413,173.313995398,918.379239448,391.494329581,252.922624539,669.300229692,989.33293887,518.06557674,835.441338344,549.388587291,729.788572838,49.3222007324,843.690388161,31.2057584843,973.678856987,619.244759234,447.56111056,520.717795364,444.208090078,625.601434251,141.41346662,260.413006797,48.4547255195,99.1326676915,873.052519692,725.393916326,931.205814571,212.327989517,818.622499625,269.631211199,228.752391751,757.664853735,852.804285241,723.496063036,7.34797848146,876.274028277,609.128454781,736.284528384,52.6702879096,337.096445793,661.841000653,661.948424792,609.00167901,502.233835491,679.716995993,259.480099933,879.960678506,40.9871047347,801.977349162,489.961516289,954.751317305,521.085511705,160.153700848,158.993327773,432.274318821,36.3194313344,237.390117355,840.61854127,161.439465741,255.025543515,762.696462074,492.765782549,601.372452573,251.347842725,378.692888845,453.599631502,445.791853621,570.583936427,999
922.122702424,339.474017095,226.428278449,631.630427562,659.362776345,591.20947652,882.366032489,954.605764887,136.572497629,928.738754312,390.286889173,247.004729073,660.240698792,932.242768539,415.700818943,836.480113151,562.789153931,723.597631899,9.77263908918,829.449570716,60.7923326547,969.986997542,645.626350121,458.683812702,540.321288353,463.20501516,620.580826927,177.713253775,257.172341775,57.2653988043,108.862159709,728.036212676,745.442708965,913.468411448,901.413034519,791.046867102,578.821688887,235.421934748,753.659039049,861.019135537,739.979881494,-0.960977652524,869.880017618,546.923756252,746.720013736,46.5593549756,325.444023419,660.416537545,609.154351383,629.279105113,502.014054222,684.252799437,262.988642462,881.84832208,37.0938635227,159.828390995,182.643134344,952.648990062,519.14003093,152.377942992,147.171075154,395.98828072,11.2241144325,206.632012921,850.191680122,163.272222673,268.154131085,280.383041116,35.0123550169,582.654281412,258.294612325,383.056469487,939.570110568,447.404452835,561.149699934,999
936.992277249,353.830666105,236.141579045,648.0947043,665.189702349,566.541623183,859.49660269,952.551488718,138.934220643,957.895083155,350.29898058,252.845844617,652.66462962,824.411209572,629.269528647,866.238641767,543.488773477,467.88937696,57.8808593432,852.31346429,41.8814937955,954.675503847,657.595256541,449.786612715,567.25961448,438.745341676,636.880667342,153.263363549,264.320328699,40.6912064175,152.353128167,33.4499773763,739.131970582,953.019093998,634.740956092,832.210033907,26.0264913786,245.551362788,752.401450848,836.887834551,751.205965381,37.0974299058,866.639400859,131.355254312,732.415301537,55.1366168163,350.303189612,665.693507684,221.994259604,733.352250785,787.342059192,660.998670171,266.583191996,834.852126325,59.5885250531,422.431966065,367.030357978,962.125211085,548.634080227,153.960064582,166.31272324,436.397747447,38.8847031209,242.814145195,841.95703512,144.447337991,227.808579875,531.735359281,290.275964305,641.972544887,258.892823617,366.041606148,757.286288709,435.551754157,548.761008776,999
944.230742279,360.156951532,254.782400142,644.603445808,641.619801255,548.888712098,838.014855353,935.566049585,136.184037112,928.656300539,352.123383082,268.484749282,639.315015127,243.378347906,361.339799527,862.920203931,530.540236414,943.47847808,47.4363867002,856.478870051,59.1341750562,962.098005596,632.827293952,447.229828638,565.410729081,447.442475139,650.58332083,141.328409409,256.887490029,55.4052137291,147.248872999,820.903998948,742.2459016,935.525678967,638.874431789,853.093194176,232.323307462,243.536902539,760.509896641,852.662497984,763.24240149,65.1926100131,850.279912936,784.406737116,752.45567844,54.3504684875,351.952413854,641.879764104,627.552724293,937.824983441,435.550451898,659.983446047,271.075918332,849.967185145,55.9803105873,521.01382225,491.531843978,964.615412728,564.696319581,158.040512158,149.12459201,460.876996897,59.0661467021,241.892869631,844.306731601,169.234763228,237.076233711,370.232798415,736.480256527,637.933721816,255.768711506,344.509907683,540.085008852,447.4038931,559.799372678,999
948.641017558,348.387406001,248.590479631,632.250404371,638.987031781,553.683856365,861.321790943,927.770253387,128.098493145,961.926150862,370.634881758,250.763171617,636.963919397,879.405261343,764.165225397,860.202685718,554.938011338,274.852212631,63.7286243473,852.610090195,55.1036493648,964.38957566,628.958916985,465.05180536,561.880741606,455.454592114,637.998573264,134.218391969,266.294597747,52.1145095202,131.04184029,347.328023589,743.320019104,950.084516935,448.757625109,836.85558145,375.799423319,247.45045552,741.146003971,848.135214358,756.251279226,39.7252731406,862.731785953,881.183224734,732.734494364,64.8441633086,346.91741004,645.95588311,508.95666806,677.653662457,555.192104817,656.943754232,263.575211605,834.786390005,44.1881745104,998.960887976,203.593389712,948.513031883,544.772939757,164.839866656,158.730748716,456.252107758,34.9530141568,259.849827615,857.311353661,165.707037527,238.184928135,776.087268986,940.111143774,668.791536432,253.126729314,370.216091804,177.686749775,457.829915754,543.536663144,999
943.613670171,350.790092495,233.693650305,627.331984016,665.248451045,569.863656515,851.94318752,924.874801638,170.60311907,939.986250597,360.484651939,253.116580709,645.747856456,455.23992302,949.891338148,856.67675697,544.822601306,7.64933015426,67.6851185247,856.013925204,17.8253073193,927.853469332,663.690591777,471.863163841,530.650293984,450.693504059,634.135341355,163.805941008,250.359852713,45.1002175217,120.376451681,838.32051725,756.235947162,929.636653054,850.58574194,827.208535803,564.66894575,252.62234342,766.572015649,845.798108086,754.50877633,50.6939547185,886.589865213,570.975342892,760.540051507,65.1517579648,341.628883643,650.633895973,97.6734630909,776.974331409,781.814710991,645.843189524,251.200214655,870.215195357,51.6487729152,382.923952122,287.37232651,946.067592725,542.023318864,153.995468766,142.965103846,445.045998042,41.8252898839,227.59157145,854.846876436,137.113247696,253.797192509,723.53746747,682.331122218,646.490187454,257.996189361,361.97257826,369.228373947,433.60863065,558.237384712,999
926.044354838,342.716239711,222.28242899,617.118237786,659.574622146,567.539230136,846.751776533,938.036778129,148.261829921,944.013663344,376.37991402,251.229772181,668.768122639,515.02039465,669.537082169,859.996366826,538.724210618,269.492473575,25.877883643,832.678655823,29.7142452262,949.444285746,621.246337542,443.588339336,556.38904587,442.766587264,628.731745106,150.100967489,255.5827177,70.8538494031,121.748980885,55.9260734186,734.654170799,929.559196097,70.1137397768,838.080631771,69.1535057689,273.060329842,746.141929651,827.774885121,733.092641421,42.8521380599,896.544836235,979.334089613,747.431687586,75.0387415742,335.240442758,670.225462831,395.493796636,667.29087278,264.772717176,657.533148147,263.975768455,879.504003501,35.9402723798,990.230789922,380.463932626,960.170478134,564.192848052,170.495323162,171.273136993,443.212002613,45.1774722212,245.444919323,876.463406235,163.244828848,262.770120479,430.512925024,431.696012105,641.178631416,252.683552792,358.773146893,546.383158531,429.956024059,559.178845987,999
937.859670609,360.642023311,224.874256303,618.964622616,664.263624642,579.497225521,857.854855933,917.420034049,158.18574464,931.423579711,376.707851141,248.949017225,653.515709032,874.758697072,351.35595502,873.327998359,552.555330984,868.97536581,33.1604048007,848.321537078,22.2826204861,966.648531798,632.578714496,452.620302412,557.078107627,442.02879892,628.582529552,157.941754638,236.525281428,51.5170970142,106.398066295,481.010037146,751.249457432,911.819041194,76.8722886803,815.642311911,89.0384976588,254.590991064,737.574059861,837.168526537,749.643716204,48.7078121591,880.749611806,687.580107403,746.144180467,59.948026558,322.064238992,659.976188088,332.495292807,508.088388761,783.160540474,669.256263499,265.641289955,862.819201692,30.6531520388,699.320730707,104.842328301,943.048151401,564.206676224,186.347524338,161.77092778,430.114579692,37.2659976648,248.282267691,879.638155206,163.839457694,275.17305589,681.963010845,216.412163353,651.745569602,273.905970518,377.791434297,366.200600794,430.678881754,582.305688482,999
931.404959642,356.52001546,233.505202717,606.836924137,666.860227496,592.018740797,871.133793675,915.371709861,154.22457923,952.488955864,374.760748856,225.029153873,665.199969194,578.580066467,786.351736919,829.589707575,558.765542212,340.707885237,28.56631523,860.99348945,44.5970070069,963.295129948,652.605627752,459.12785878,573.804481046,455.333571383,643.51662005,139.231188014,235.501248116,47.5867931328,128.356792264,191.024991793,745.64471944,927.310299294,739.258255308,843.443251102,249.023811635,274.078030647,724.187509342,832.140112139,733.174038196,51.8050072197,867.693988408,412.104797666,732.168280662,85.708705086,321.190392005,664.549403368,116.807727778,983.681608043,394.012605985,662.81337687,267.881241556,867.776342379,15.7352286704,93.5889491065,43.2390451575,936.019431604,532.18853232,183.947261901,144.979121989,450.855962003,38.3704855922,237.467731216,852.457919205,148.441027842,279.076015373,614.750331138,933.146035916,646.539103,235.266307901,342.88710624,199.515757139,438.080912484,570.7656861,999
924.697944553,371.861875149,211.884025279,613.637145992,662.751470293,590.669010753,851.431434132,921.257547774,171.54122268,944.709012897,367.320793781,220.699243042,657.225461631,411.72339842,669.316780962,830.716075005,559.361240447,637.440029219,44.3595079444,842.650615601,36.3309645146,972.107189878,633.165409021,457.49655475,568.954768028,441.555630492,631.501199693,138.93442582,235.502181306,51.5557551687,135.729373411,286.302239607,722.667706804,917.546626581,388.553060468,839.942154252,102.011506283,276.592360374,747.990146503,841.330803115,749.755871709,46.9035445993,879.554909131,937.448287617,751.854185175,69.6170750121,312.06059455,666.237029868,24.2739903058,734.574047148,142.415112864,651.270468843,254.253756652,859.881841685,22.5860603364,568.992915134,822.339287688,949.948566768,533.402399805,184.468075994,140.911440231,437.947968551,35.8600737766,246.090212214,858.323689841,157.93991143,260.364985706,548.459785914,932.713658075,646.466354601,236.899354498,361.850323834,306.851695308,450.084277217,557.636636204,999
941.094012579,356.822832745,213.005792378,625.029069875,652.38887317,589.161614266,844.303935148,914.460544947,155.514459411,950.876393905,344.561901826,226.18203671,653.296406746,41.6654906134,362.532689626,847.47725512,547.403772529,987.71953513,36.4863401837,846.361360057,19.4467183879,970.600012874,630.978364319,462.741260728,564.253442843,455.41413272,645.863238458,147.969909461,242.609637104,51.9456121522,124.816069724,926.165696062,722.086493344,921.547521913,217.437936417,823.565537511,194.780322117,275.153433831,749.510238193,840.361313548,735.245282739,41.7639220602,874.689737748,994.632255349,739.628689605,74.8618999208,329.856231028,654.717473467,359.163116697,15.6403540332,202.632418951,670.230465654,249.905417571,862.513193292,28.6570113878,315.409195852,403.692637334,947.967116686,547.919787688,172.544829059,137.814803036,454.047539308,49.5812481785,269.298498751,870.341174469,164.69617107,260.606901728,979.183520329,746.693749931,653.374056808,247.856406215,344.194931225,408.054143559,440.909624338,574.807785079,999
921.525696674,362.170895894,230.055929209,623.666154126,661.442050322,578.451655595,863.892588731,919.421244721,164.23720782,936.713708895,366.578665754,243.121032579,647.878311965,218.45960533,194.200967322,829.143195912,549.120490253,754.020588824,39.3834011391,845.576178668,47.7213950638,970.550202243,643.00328097,477.258520325,552.659772418,452.136018164,620.848635908,136.812765736,245.602327362,42.5575325333,147.084371288,713.480905806,738.448167821,920.720607894,925.36704918,823.315570218,580.25370982,254.068785975,737.516420396,820.745689764,747.675429749,38.8700050605,893.995471932,814.222018766,748.453338956,88.9317867868,324.274150428,662.041205231,262.559628528,579.144339785,792.072104079,658.481184822,266.339122958,860.44247912,12.4569630009,506.545373077,620.198147698,933.064780028,547.268070129,169.566443968,138.310197588,440.007308026,34.9476625095,255.279137379,861.372350134,156.144978587,238.518360865,648.826427821,994.506407311,651.430287874,256.365011212,380.147222977,729.910099712,449.136789759,544.523516684,999
