@relation db_C10D50
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute dim9 real
@attribute dim10 real
@attribute dim11 real
@attribute dim12 real
@attribute dim13 real
@attribute dim14 real
@attribute dim15 real
@attribute dim16 real
@attribute dim17 real
@attribute dim18 real
@attribute dim19 real
@attribute dim20 real
@attribute dim21 real
@attribute dim22 real
@attribute dim23 real
@attribute dim24 real
@attribute dim25 real
@attribute dim26 real
@attribute dim27 real
@attribute dim28 real
@attribute dim29 real
@attribute dim30 real
@attribute dim31 real
@attribute dim32 real
@attribute dim33 real
@attribute dim34 real
@attribute dim35 real
@attribute dim36 real
@attribute dim37 real
@attribute dim38 real
@attribute dim39 real
@attribute dim40 real
@attribute dim41 real
@attribute dim42 real
@attribute dim43 real
@attribute dim44 real
@attribute dim45 real
@attribute dim46 real
@attribute dim47 real
@attribute dim48 real
@attribute dim49 real
@attribute class {999}
@data
63.6286426335,687.75072043,546.225189296,129.359393106,975.026813373,153.545561896,884.263728761,454.173714447,973.288150629,39.302979188,640.003002572,591.760976293,632.651522163,530.727658399,539.885610567,757.141328639,649.697189028,140.765922466,465.209078227,897.709936948,148.079057423,760.040254961,343.822582448,247.84093909,824.709508168,446.916108536,969.315044197,268.889717873,59.4845904938,458.313806666,624.062311244,745.705001988,832.770236478,633.959813983,544.797436452,372.95032521,882.071922181,869.646048714,554.598901453,108.798777247,527.159675469,602.740586474,792.835625447,417.488020017,414.18446512,109.329352125,937.456043149,151.616599193,852.279528664,265.767042918,999
96.2687769182,618.733560524,528.544706072,134.075349477,407.311923544,160.533482834,247.843544717,440.855663537,938.753019982,75.6973989773,654.471295379,944.244234144,637.054194752,550.083995294,559.254583898,762.566265626,662.493797164,159.208924564,432.150559823,638.49111557,151.916514638,773.905029183,348.340492079,254.503308528,833.415296417,467.01139695,962.621457972,233.121831245,43.165507065,428.094287563,634.86902904,757.30313194,857.898378332,624.746963441,545.545350092,374.246871106,373.247467042,856.884574389,553.67456745,77.048793032,744.170587356,660.922267319,682.661637629,445.557855134,552.167907664,116.703048716,929.090627892,158.680628606,427.447819112,236.181527256,999
64.9012448036,615.397582563,533.091057265,129.368870416,379.343288665,149.638571872,147.455543291,442.224988306,934.807413971,96.4215167365,673.911252431,408.5008131,620.707627615,557.153117672,546.166703522,761.366474762,652.983165601,164.241843111,449.420953225,721.89669412,131.931934118,779.36978338,350.156105947,243.83317845,855.105523128,453.233367423,973.636614878,232.33056825,48.3602056442,433.240565568,658.998692707,760.085638963,837.259974166,621.408313626,531.029764345,381.891749394,153.015441416,868.801176133,552.144671515,479.465959102,873.628827781,660.833813907,893.136003548,433.532668285,685.660390189,134.749697769,948.725445545,158.819625967,40.8383704931,237.796708289,999
52.6250946708,652.897513132,526.7808715,121.273592736,105.272971158,142.121272213,661.167115064,456.427573989,967.380612247,72.6152431207,639.384488723,960.068828053,652.233365357,538.931633019,569.870764493,771.967720884,653.495241898,151.355088093,452.891902003,972.009133496,147.912538526,752.899055479,349.445144574,237.317829219,827.859314102,439.62677842,950.387945731,229.35352088,53.2813425794,457.534826693,676.934109092,756.549398517,870.915188874,653.950961526,584.791953389,368.297886713,859.351527543,862.748418007,533.478776553,329.733463021,2.92103125409,658.441869265,838.219374446,465.702683216,796.010988826,149.112604991,969.849795079,181.357688527,767.958743312,252.283530891,999
35.113780509,640.371165011,546.832196923,105.922700028,412.54753085,138.217738579,372.164333995,462.214794925,949.934699316,59.1333807428,656.287982108,749.804053169,666.083070674,527.099818155,552.150214777,770.764468278,653.493139875,171.016054608,449.674962553,762.547635155,162.880031671,755.204500807,355.722535912,242.352738887,842.056293815,446.393135349,957.356898789,229.605850917,37.2844243432,459.793266851,664.423736712,745.315121563,868.556069651,667.790235053,572.521744161,366.40847504,266.204307145,856.217183331,536.982010451,148.715150582,400.471486939,647.579453152,339.787018303,469.762848755,684.235920946,138.672440708,961.910254231,173.808186571,492.678664799,240.740367679,999
50.6424132206,669.540167213,551.562486856,126.219294866,65.2353863014,143.537875483,408.368813105,451.104467346,948.401014535,56.1585023277,647.657083898,151.090219537,647.593033164,556.025942854,544.031936662,760.719197903,654.294917666,151.54056344,461.530967707,468.322373598,162.229634692,762.068501634,337.812297302,276.200242918,855.012632912,459.566755306,949.854706066,235.84516133,61.5449750782,452.490792747,624.765223032,752.218613385,841.451163017,625.614826318,538.962823088,359.288088571,645.86593033,850.310939951,552.138808809,824.805105159,595.522940064,669.826884569,792.601772839,432.556373008,527.344134366,165.433486388,946.653809218,135.07595082,462.515325443,237.86249807,999
44.0375996352,686.631429892,550.143582527,125.210942478,948.030120081,144.685888606,296.494791802,451.547350629,955.235411448,39.7527038532,642.788189025,571.072510648,670.647163665,522.691208208,532.865873952,765.011072247,657.926344327,166.778670737,448.060857671,246.710732483,152.857233844,778.315631491,351.550929849,268.117907671,843.648544826,446.351621598,959.818208209,256.111048132,41.0655858847,431.208384536,661.151985101,767.923624564,832.062402767,645.895825022,539.172382697,348.991566281,591.511357123,858.01897998,534.290602614,918.227154508,18.7465934687,643.865486006,315.337429747,453.34549273,409.542342699,135.572212328,928.017181556,155.873981829,887.102525566,255.677234116,999
57.983653004,651.203619412,526.183589276,114.646175943,66.3332153477,131.53821147,979.417337792,442.055524035,930.3239943,62.3737120887,652.413057461,26.6717765555,648.388226295,546.679227489,550.303605395,760.176443651,679.337136253,177.696781645,445.503623383,984.626835765,162.299244541,770.469105041,334.614618525,245.712507778,828.899704086,455.611995798,958.989120703,252.433665582,62.8127395084,443.617774621,647.936968977,748.332056343,845.371049462,654.042452309,559.936690145,384.704491077,522.546128473,843.510509126,521.036556064,721.984296104,635.405649605,638.81970862,629.319955362,458.628376728,350.948618472,149.054008181,914.259989238,140.544293303,208.967259927,231.592167669,999
38.1527338204,687.732640652,531.34220062,122.135795525,878.891033966,128.018942801,573.085843737,436.433117188,937.189558486,48.6925292803,645.653112487,58.2306371125,659.478093734,538.69449071,545.914452348,754.982092193,662.113541729,171.988191143,467.9353435,432.882069632,161.632975969,761.850754301,352.968698905,248.687698006,834.430614461,466.801684402,948.846985775,252.478067037,36.3502650926,452.200557451,676.86036317,752.886489782,832.757787202,658.691744486,555.162523543,374.275494408,405.11374255,854.923161789,538.931111202,395.256179713,676.874607391,636.448087187,651.846920955,463.456536373,399.947018778,127.095605403,927.109726143,130.362289331,820.092253008,230.026605359,999
59.4747253221,647.302432478,520.177224076,155.791884711,269.830829179,138.074667961,141.246023479,451.96194225,931.541772243,83.0518682888,658.381157866,832.199178295,630.211254219,581.481683138,562.765912776,765.264646054,670.135542185,145.111424931,440.387058812,31.3732007843,149.363423577,779.387951874,350.7485382,253.703188093,833.27213408,450.189021474,965.906855702,246.418380562,58.0051051373,455.28249704,648.127829799,772.872821772,848.453478857,640.385375555,515.073751951,369.589241139,248.698603634,852.397273148,546.560111834,572.935212395,763.969310102,635.482318267,718.71963784,448.295161682,832.924627015,136.19430586,951.414835496,179.934568227,578.97154473,250.774001724,999
53.9717475709,644.78598991,532.916193509,152.790326277,965.357350667,149.627442949,762.471872386,455.3139604,923.789004749,46.3054396613,647.576400837,931.034539056,638.942001468,563.936630554,555.063863374,778.783549889,659.056716548,163.844321495,444.673866055,750.543286395,146.613924435,781.253537377,354.449375558,251.23523284,840.554774107,450.922852939,950.320342665,251.653563351,53.1981323277,442.3922758,620.491686497,738.61316987,838.790340863,649.97435439,543.133510553,369.901172597,980.543345531,860.953455098,524.172803952,875.391272716,92.6537551564,672.663097465,825.004725223,452.5009084,441.438864911,124.853404472,970.607933449,181.788692271,261.131071141,247.837080126,999
86.4174867574,680.485503137,533.377899862,153.316238153,198.057389261,158.584438167,828.096626312,447.4412044,977.880465123,69.6679316789,640.780998196,637.812075096,656.047704351,537.24667901,536.092382973,745.801304809,670.527978993,130.678421061,445.476626492,818.853974341,169.254080563,776.049738678,355.294148836,255.469667146,835.704938932,468.468072503,954.23126576,258.575902905,57.3796754045,422.334046268,636.633607722,761.96292112,837.749179292,657.860600972,523.268741644,360.292599882,502.214660505,868.980499229,547.016478256,819.073197038,801.721298767,624.395946014,589.502730714,433.038625057,463.012176221,102.562126065,911.737131922,148.867288123,608.32769058,282.896151177,999
65.0840646215,664.442731958,539.681237389,125.293915152,362.43594395,150.476213238,703.916116956,437.107943161,954.459987339,24.4720704233,660.261539681,179.064792087,645.673929536,556.695830518,551.822826066,737.4149245,655.355674842,158.298377622,449.588319152,921.823999133,157.524229019,758.401048145,357.450481259,258.367084549,836.947817856,442.536067269,940.57503512,241.018268206,67.0709478452,432.311117335,650.567259108,746.427862112,848.169053375,645.582423585,534.971695725,353.25850729,366.094101349,847.278473772,527.609066819,975.981477439,342.465962179,648.006115824,505.287542207,443.204766248,446.327918322,116.527315373,913.022193372,161.228469907,419.403765826,256.9502541,999
83.0015237522,699.278547911,561.915001673,136.585865686,417.650341097,149.956023856,52.6670117157,451.927743523,967.064944761,52.9096470377,652.520696185,831.421573104,642.413983857,548.163116991,536.313915091,750.863869759,650.891894115,152.493404901,444.788752142,476.201903812,138.387121546,764.780154708,346.718783567,252.314176107,834.011319801,446.612027374,966.656810221,255.681542045,53.5234157086,451.436234808,642.379588174,728.550646772,833.748190789,653.423373249,531.90650439,397.548771482,580.033243229,869.481171173,566.715372264,933.024394574,755.265711856,599.291449238,11.7136504444,433.778352958,634.223227556,94.185734343,931.111789966,128.118459311,468.211810378,268.901873922,999
98.0928727641,633.890355751,526.348567985,149.402168553,359.5403287,145.510684116,1.7613164036,445.436609953,938.919886262,74.930906215,653.053354602,347.068306096,625.881587287,574.545069011,565.588961832,775.882704547,656.054645816,144.290622633,449.055776383,673.38513018,135.411246902,770.758522381,342.522434944,243.116435847,853.227462233,450.404413641,973.913344277,252.269722158,39.5947007143,428.24213632,648.637790521,763.112672367,853.575199439,628.248402326,534.256032623,365.098100133,852.913448273,865.230457316,556.153180474,403.066393617,641.92790966,643.093764489,410.109513738,445.589367284,555.977816454,120.519236704,946.400543041,156.596992041,519.77446512,258.233237018,999
26.9732267433,646.358967193,528.227943437,103.144221625,71.8997657179,147.035019971,955.032292767,446.073626517,948.966405897,48.096657615,642.453378199,698.031345055,659.330244318,519.36285271,553.869224296,756.209960842,648.407697859,173.50641803,458.031319419,439.114035258,160.618009962,754.459954091,361.213575503,244.748409046,827.801638556,437.991213643,942.522398858,229.99649131,52.2438879933,458.795987497,677.983121389,761.736182815,861.18115349,663.506599685,586.612728173,364.803009499,832.550120014,860.348772917,546.041217091,743.450295325,615.663244087,655.876433341,71.5079257255,467.810080264,887.589296476,134.335550093,957.662294322,175.828223432,122.995288851,252.917810027,999
41.86067058,699.621961429,544.584131317,107.855314172,855.031200568,114.921403146,326.555797586,456.926486509,943.433193154,29.2303984265,646.781722578,808.216439704,645.128312237,529.917759737,550.730800859,755.066263823,651.208081778,149.755630285,468.878681744,552.994187028,150.534551486,782.850093969,355.048194954,267.542346579,855.001498074,460.551531212,961.449782447,246.784163849,25.6222161086,439.778711615,687.792295889,777.739971697,853.652251149,667.418586112,557.664149017,388.635001338,430.293901512,847.487564958,553.666468111,152.566302604,970.153890375,650.324512043,866.03214333,458.47453404,447.674060412,126.638000854,892.260114057,113.160738527,410.102373304,239.534087091,999
45.1138474918,697.283297195,546.66929006,137.152058109,789.234544851,130.872785913,464.142783373,459.772657237,927.890253844,28.6980193667,625.717147485,696.460844574,645.409096426,524.648784793,552.942916322,734.28695671,665.044498355,169.875639005,475.926373447,733.096617569,160.628035819,766.816049755,370.197354768,258.20515977,839.656321343,460.387679929,945.521452739,238.431631787,45.5920017329,436.297180361,669.996238294,776.027692637,841.866014683,660.369392565,549.223496483,373.07396073,959.837005053,834.377105237,556.492230164,348.055412805,960.362788662,645.590388936,26.6725334652,459.956721068,936.484751579,115.897437834,896.957943226,114.135712144,839.678280384,258.542517453,999
87.9480520738,647.133238958,543.742454187,134.216036301,513.044919654,150.828141797,710.970613529,429.726314445,979.607435231,8.36043323522,650.993224855,132.87493619,666.501399812,505.79211538,548.740706422,739.765261594,671.871657182,133.513013651,459.484324227,289.678913218,167.404648469,779.000188017,333.290790562,266.557143666,841.896795732,445.151895508,962.821149148,236.450185529,48.3551657284,433.705865793,682.292665043,755.66482749,835.803231234,680.040797441,514.614492896,381.796093552,173.068602372,840.828211192,553.453244186,357.796662168,665.726489704,658.28283676,10.303032533,440.029866827,131.909750955,133.961944795,933.182901364,159.88012708,986.278446656,257.919138856,999
92.7461813128,647.040447673,536.416212613,115.600632244,563.600028708,132.673288362,847.675925728,419.933823115,997.926543987,12.088615136,651.768335402,36.1003780474,663.92889447,512.187647147,540.351197517,757.096827128,669.205865537,144.928897947,474.593069414,743.568631128,165.906823711,792.161414453,340.417000618,268.533168877,850.657399188,456.945564647,943.681779259,252.588260261,31.8810146951,444.941966166,679.053909838,756.907184035,836.23368138,672.516370911,522.564518421,387.364905813,290.811883162,838.716846757,553.902314903,323.698319234,998.395000426,648.63288462,806.819113696,440.767683672,699.638019775,133.709538334,913.483071937,137.993065514,288.179828776,254.89773209,999
67.6178613115,646.035293955,530.58791066,125.301200639,100.660895872,148.616179752,73.9453423158,417.388413756,994.114715818,25.1354065744,662.784619416,880.344088866,661.103232429,523.900465827,555.57895585,741.647869817,660.715466431,137.959112519,476.954687795,979.553429191,166.613467576,781.522036645,334.185598007,252.438812517,844.649066525,443.27180663,959.666923483,255.178688171,29.0492286661,432.028382208,655.339167676,773.465344357,846.649837005,664.279265615,507.045118547,378.565685425,673.43672754,822.706532556,564.29478639,559.899857679,876.148118018,643.430519413,855.640353998,443.64949884,599.646236641,119.356328288,924.050816121,153.120773969,294.693086272,269.127208744,999
55.7892077783,663.64989203,532.814286852,118.711918231,557.909885873,151.043961437,381.728620165,438.245149011,986.978987577,47.7634240215,652.010246114,579.219080394,639.480075878,541.594374428,536.503366916,751.161093096,642.338583283,142.786293335,468.99475074,723.833877787,157.313987776,775.182913656,354.703165936,265.993973668,832.521632571,428.941318253,957.968254349,227.87968036,44.6570686641,423.175689955,617.519930674,766.82529498,836.237207828,648.769355831,559.142931357,377.617662201,632.373629666,858.650427212,545.313377264,322.153285085,461.661194191,591.043463212,330.222326776,458.924008855,886.411831579,90.0119627483,939.99989635,159.386368434,749.745926405,263.486453166,999
59.5008003967,674.854375539,549.360046171,152.050507327,409.236385797,149.459288227,685.885342494,421.248685697,995.876530267,55.2185621693,658.04738287,68.192269061,652.34767996,532.743399125,534.10993163,741.760406098,645.403730571,161.055048309,472.769108761,762.772014167,145.836066251,777.98540566,339.715932708,266.176476963,830.960335474,436.080614474,963.306485846,232.963296799,39.0214579655,433.701066928,648.541614955,759.695667167,833.937404046,641.11775819,542.758628776,346.981244538,734.972989132,856.084929868,555.474991747,688.231539693,464.787621489,601.177684332,135.407319636,458.64379913,971.086490241,114.038867346,936.865253095,169.62271917,960.999508793,269.757968819,999
