@relation D15
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute dim9 real
@attribute dim10 real
@attribute dim11 real
@attribute dim12 real
@attribute dim13 real
@attribute dim14 real
@attribute class {999}
@data
972.568858472,353.540907638,272.49585307,947.10276066,762.909320085,652.070714792,56.7224085156,661.482936153,152.13364246,649.910606916,348.059851015,604.243000935,42.4086389934,972.82568695,287.960948196,999
528.264930619,350.68838476,250.980490689,945.446295061,762.458337571,655.353954155,48.5224965593,651.444111604,162.073282253,648.080726458,355.912142468,724.693996243,59.213555711,944.994830641,370.010996818,999
75.9420538478,361.956893694,256.043729501,927.971869074,766.59054724,634.451079035,56.4215629959,695.927747779,152.97257986,659.359699386,339.412838712,34.839575899,47.7912145226,968.207757913,491.375831214,999
376.984535414,363.064080517,248.345305361,945.50549367,771.628666591,674.333278575,50.6660949012,673.082159896,157.105515896,659.193752197,350.111045869,815.261200817,47.6621157272,948.977315885,795.42704069,999
103.874347277,355.004612813,262.219097944,930.294601356,753.844305337,648.587144487,60.2204523789,643.246121511,168.362216067,656.206836157,352.026797906,20.7940087855,41.0280362235,964.672006786,177.1437252,999
999.586331626,366.620396782,296.251282464,936.970968815,754.162656503,630.051183321,51.3031838751,655.769221626,148.085128995,633.508275573,336.084074107,373.575589409,26.5846395939,973.092876948,598.749743727,999
112.199458664,369.835858623,261.231413646,949.344937876,744.13089101,639.522866573,58.7627232191,699.029840064,160.716371819,671.216766477,334.582213385,296.704205242,42.6997518375,984.994164289,782.121834807,999
0.0,350.0,0.0,950.0,0.0,0.0,50.0,0.0,150.0,0.0,350.0,0.0,50.0,0.0,0.0,999
783.740164696,358.450929485,135.853654929,938.778570107,694.630973072,740.536602474,61.6834567087,471.705474869,169.187965127,1.98054990495,343.73148942,341.81178557,47.8863589179,829.131267265,570.307066261,999
0.611284027871,357.046905448,571.742894073,936.834901112,972.834731805,824.790556336,41.9457137095,776.532029442,157.326465523,355.344030799,345.041963861,404.035501399,47.5755424179,95.5196688504,527.840286703,999
494.379931906,370.530408911,586.138191297,939.696772378,943.437727487,803.864907772,48.2583849838,783.002662971,145.941652686,986.17531409,329.912790552,194.196644976,38.9889117577,373.193293874,617.529292411,999
133.798742605,368.899160601,655.068994087,939.953749878,727.247294041,502.322652592,51.0399055605,213.078868753,140.1367403,223.12180532,340.23898969,805.132710729,35.710835105,456.837194763,651.120336218,999
690.846866184,359.247508048,458.346108517,943.201424625,342.267371579,765.488490658,39.6346904117,424.376115584,149.785813325,581.549303874,334.509440572,278.687547908,38.1159122274,102.289756065,912.708568583,999
962.160769275,370.638381645,864.439235316,945.586117772,612.152016778,332.25232791,50.1643154916,375.132301378,148.455583346,976.766554863,322.879044973,287.217119521,48.1533443976,204.50741205,793.846232698,999
727.168081828,369.169727549,173.350362731,945.259077623,635.534921062,532.283124493,49.1249130143,67.8753814295,156.756323967,186.954705337,328.091431744,326.380238515,48.8196038647,772.44877541,328.695119235,999
345.771794449,364.605844528,614.33854066,942.601050086,101.888399767,760.12310083,55.3471249327,18.1916289544,152.318767391,531.8175884,327.162898828,533.304079847,48.2558710372,638.860816449,628.569800494,999
371.008795986,362.523687578,375.671973007,941.826095943,235.233443575,167.230789709,47.5620719438,366.352173313,151.681269907,763.97879615,328.085058818,415.739688223,58.1272791459,910.567119388,537.686762115,999
405.894797847,374.613171176,987.722992729,943.853131995,185.01604672,917.765899126,53.7007339221,947.538231501,145.688945872,767.63846784,328.868974865,618.702708686,39.0160383412,357.774016128,112.714393575,999
116.485827039,374.441825591,884.616444284,936.709404597,712.235394081,56.0759691131,43.5005282791,660.926875117,151.678069345,567.561645984,314.701656446,85.8408526222,41.7414016121,36.9503471734,759.962399562,999
259.111907461,378.613778115,354.864236939,938.843977656,147.413925894,93.8761162693,45.7942050139,979.294074701,149.89020436,703.109567418,307.082346874,149.408787518,36.7600792569,689.950604853,715.450066258,999
988.098482876,381.180149323,458.388888288,938.856542013,219.651313638,802.615628551,34.5429460218,439.496364811,141.021670994,77.2876466075,311.696519944,251.203775588,37.5836069016,241.922419519,855.628642347,999
284.549403879,370.554501934,834.473691523,930.326292406,267.229555456,760.789642904,36.2168706362,49.0095629424,143.872963865,901.210956269,307.496768888,955.810803364,35.6638062621,917.526882422,540.972758919,999
13.8890782381,376.800258579,631.38982746,935.808231894,489.421119445,342.054057717,49.8834669354,614.407850126,143.922999019,561.237607359,303.785423,786.44527292,46.0486722734,922.884147475,775.743703374,999
845.670897615,382.686485811,726.891316574,935.021630647,369.503698445,24.6530771226,36.0555798461,625.535338036,152.253893408,776.178447115,313.296811674,572.322033204,39.7097754211,852.965984952,194.078082539,999
345.292761609,376.065173283,715.064425534,932.957137791,570.224423176,714.449651056,29.5341179843,748.0466982,143.157115384,61.9835331048,314.650360549,73.1939076957,32.6583896204,564.376157239,94.8025846289,999
914.389091926,381.155959022,0.557331537473,927.476622055,785.663943948,856.520819091,32.604339156,598.384717583,149.08992201,393.830584802,320.26405456,232.964644533,44.0761934585,861.64623029,850.147987618,999
137.878267024,380.589917483,117.588870266,934.825739429,140.666290922,317.454245268,34.5421794343,88.9196566907,150.324118531,994.265325033,318.860519575,517.852503442,46.5234086991,839.871152743,784.785488638,999
878.573220961,371.3107561,77.2633422116,928.170777802,153.752886966,410.209694312,39.0542152314,145.919190318,158.459900044,561.981627748,318.83859863,30.0166287216,47.5533533135,229.261473426,102.815017259,999
865.678411171,372.767683527,557.441257737,934.755418319,707.542674656,264.568409215,40.0192310101,313.319769561,150.666247705,427.46057374,325.719899962,406.395805923,37.7430034955,318.708709446,881.448732611,999
95.9447237932,378.695866714,268.585810223,932.403443906,836.91422384,395.064832059,23.0790213244,647.155727545,138.229304173,831.401097228,310.569793769,697.235802552,31.6600441658,690.990397597,155.534777567,999
469.650829325,382.371417339,904.030463562,932.258580408,93.5565538106,710.997895504,31.0786252159,436.606614779,147.339942413,488.513344089,318.167302232,26.5260185872,29.0186864019,653.789368205,661.172852887,999
248.43968048,369.374204943,651.601687772,926.445305682,581.574947422,586.527807337,30.5231081512,560.070054079,143.611605569,497.28793587,315.558392255,63.4006126592,33.3151899578,914.360663868,745.497099909,999
423.82609092,367.24854661,135.424963396,946.83020752,720.61685788,687.482380964,39.9105678372,162.137627802,153.624487435,406.068731833,319.438186364,105.495756338,42.2220323902,755.63369439,499.546946026,999
75.5991121829,369.515224097,540.690417457,943.333736195,170.134723977,515.527363226,40.1411646328,86.3920520886,146.406242646,701.469111656,298.489970206,826.399527078,43.4254693808,492.319878586,814.158837885,999
136.021178869,366.215995951,29.8302214643,936.975939933,281.887570316,783.32051281,29.1650377257,664.31220659,147.160265971,331.930069857,304.227688433,233.470071544,32.0230019693,228.977001866,600.398424122,999
638.977453765,365.091759102,468.915911956,939.065282314,226.21088223,737.036585007,41.9684372826,150.828357712,147.359604578,955.855889722,301.641372446,942.586211057,35.1351744443,452.987597424,67.0551917229,999
938.063978948,383.853562135,156.711980397,930.879956922,170.013325174,260.368907726,27.88509047,202.891185684,146.363446024,156.414476054,311.493099838,295.232999554,48.4286622252,662.157174055,605.346771904,999
356.285092184,377.629534094,559.347563243,922.397662136,202.504894201,441.365817988,34.6358610013,209.023815066,154.954755491,923.847326995,324.623597403,348.346375323,39.6436553724,12.0649946676,719.694297718,999
655.276135467,364.469153726,542.221863299,925.2415407,962.037121885,794.449122516,31.2666843055,601.87234901,150.446625073,582.457002383,318.886980352,812.70810007,43.8544477594,472.268890507,356.949729726,999
913.263298419,378.691145849,533.913666525,932.214169791,496.982493466,637.939544707,37.8022489958,159.657461557,153.351384216,292.377644942,313.275267816,7.71159527128,54.9510903115,572.423087962,590.794492463,999
95.9553894051,370.471314414,12.8488590349,929.906728098,438.679954531,364.765630887,31.3547096869,309.663267227,146.842819379,106.424393387,320.082870636,907.523652512,50.6843617678,889.17714149,76.0899604974,999
155.635977786,371.223394848,995.491172469,917.29661879,232.7949477,911.53219045,30.1879439256,407.432145119,153.428708481,812.309499706,318.490603503,939.424853675,46.3355511891,760.748144454,246.334583048,999
293.784221102,371.500690175,138.539358609,926.840068357,230.767012104,971.908222246,39.6198528444,983.498925816,159.636536311,891.010325567,317.200868014,939.879161753,46.4968485492,427.515214205,488.886120331,999
412.729464272,368.701648651,504.328225888,931.303462097,334.857400571,945.818335397,27.8920035792,468.805163384,138.548589393,245.833586806,316.170341701,510.955897061,24.7198811565,743.632180333,751.0322716,999
143.593342963,372.282197886,708.246595147,927.3207077,11.3205459626,474.498578272,24.7864220976,671.142776036,134.220581507,143.265489814,311.812574203,440.182527414,26.0095941143,820.884408236,158.988349973,999
713.579374912,362.056458727,328.872597737,939.175820678,770.089010043,747.408441339,47.5519382571,28.8587382346,140.496015671,332.683828018,291.654211898,205.236590981,49.1287911098,8.13292754586,766.891667391,999
385.085226029,358.270033725,814.499744199,942.946830486,134.101565958,595.937250813,49.8766288202,725.296010422,142.959341248,252.509690035,291.794925505,378.961369929,40.2841610971,578.391380157,923.99143037,999
975.503575319,359.427015493,151.498362841,935.214605477,654.340195177,65.7477452526,43.4232714181,235.972246176,143.340666099,968.531347075,283.501610126,461.934468811,39.9304125603,572.517582432,175.49853868,999
143.767072112,362.456505742,790.858749991,944.293575679,872.197970806,885.022817578,45.3231194243,85.6375207804,145.086126254,217.155136564,286.139227517,324.497083177,45.2727203663,857.213482061,58.3420235393,999
880.837037514,356.409305397,890.465844312,940.708141682,588.319746606,942.904018926,52.5011280981,658.640899857,135.011755318,699.934927089,290.13294771,64.9115107948,42.5790611971,799.160361407,760.738956789,999
899.092017726,363.291769132,769.974685256,942.475228888,393.152103926,719.135187862,53.0961899399,725.480972096,146.142084345,370.132700428,283.678194345,554.140991187,43.3875439624,169.953810396,913.252339453,999
273.296291743,353.101885107,615.556955626,942.498596789,248.042117871,828.318695662,55.1592038855,730.060106338,142.104249702,311.860653964,285.352179583,291.52842684,44.0260069232,131.986393222,833.575113467,999
860.257237823,367.450689784,884.491590427,934.632994643,443.413570515,974.601455615,33.3496137547,81.8149877439,141.366817677,305.465965774,293.057758108,858.009540471,40.173599017,649.118754947,903.356796964,999
845.004847765,372.714842988,928.816179194,931.634178867,878.807724356,98.0922815665,42.9599082266,980.618950287,149.554060005,848.107977195,294.058311131,25.0209524639,50.2317701006,346.100731198,838.600784071,999
549.397983159,383.979411192,204.045199175,928.476648488,792.652840104,336.165454906,39.2415121931,612.99140897,146.706438969,800.888305352,298.10853282,706.320430976,46.3983947481,763.581235716,561.598667361,999
799.550999934,377.807935366,897.370322123,929.46292745,966.323054713,493.713040478,38.4997038111,618.146696212,137.79188252,798.477330476,303.890567774,612.849620164,45.2450006662,262.851045363,655.883990762,999
742.907134944,380.639559244,123.865118408,924.189839538,250.262829283,204.336385729,37.1682706708,307.580784435,145.819027108,769.861067426,296.079328849,77.5592997431,42.2491260795,262.119491873,836.098393168,999
25.3451566356,385.440625509,918.49367986,920.012420796,768.52004222,486.28437589,38.2434012553,891.666935619,143.540745585,67.8945601035,302.033333137,875.248181892,47.2491035095,825.703749858,733.036614225,999
304.853471451,382.918431974,471.496493717,928.953272907,353.124476266,788.616840406,27.4592926974,432.324408248,149.725584097,670.81333628,300.14267228,164.104136423,56.1381314321,923.590823311,411.424096196,999
95.753428688,373.065538192,159.795022434,920.116065596,990.931279715,6.83756565351,47.5951503532,204.380116943,146.591325689,547.382966301,301.691797995,715.791567616,46.4129849052,775.660663587,421.661949737,999
947.389388711,377.089752068,773.196237977,920.342323231,277.129511276,917.928787201,36.6041565757,974.137626152,145.503145059,115.835692285,303.42729095,108.390148704,49.9257520923,694.211961278,60.3941716036,999
668.155043258,385.163998412,22.9865381948,935.017217353,788.623291993,666.825413515,26.6552575489,312.814136297,154.833634064,87.3611534057,307.047934389,5.76824755949,53.5457292471,147.800833741,752.82875362,999
740.578759107,376.645596594,128.369699527,936.688701347,741.344496999,81.8105008715,33.081424315,653.679475372,143.654254918,739.64454169,299.736545918,117.781313643,53.3462910426,146.822340527,350.53003294,999
453.639340159,371.626479504,511.994759538,942.583678556,741.034314442,291.807816664,47.633417047,814.427447603,142.988272794,674.554866724,311.9462314,995.713382424,55.6202047645,428.57787006,966.578213027,999
674.832921417,366.094650307,991.329069943,937.833416023,355.687316167,753.573060211,38.8636991251,830.345619173,147.609095241,589.072940075,300.971654024,667.718246386,56.5577796289,104.655905302,789.908837549,999
961.434730106,367.753637635,881.456600455,932.135961404,27.4087546104,761.28044383,42.2063334241,685.309932757,146.349166964,644.972540619,285.009443229,119.940784106,54.1888270173,184.053915396,993.1696758,999
963.517711025,371.032648202,806.108142073,944.987603052,920.212630442,301.137747515,37.5989016653,973.651967152,142.685962117,933.182004941,310.663186177,685.139154851,63.2299859598,239.091966632,110.497129513,999
246.768908692,369.166557935,936.228226715,945.278866165,719.377151493,730.136499435,38.4957343049,287.188427589,139.582655265,422.058897752,309.023562193,860.447253592,57.3742586868,970.903971189,162.98241304,999
